HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N0.HOG0000204	OG0000021	n7	jg6821.t1, jg6821.t2	ApeQuad04858-RA	rna-XM_040203497.1		GwA_27795-RA	
N0.HOG0000205	OG0000021	n13	jg33806.t1	ApeQuad21764-RA, ApeQuad06718-RA	rna-XM_040194333.1		GwA_19243-RA, GwA_19246-RA	
N0.HOG0000206	OG0000021	n18	jg33805.t1	ApeQuad21765-RA				
N0.HOG0000207	OG0000021	n20	jg33830.t1, jg26626.t1					
N0.HOG0000208	OG0000021	n23	jg33081.t1	ApeQuad07116-RA	rna-XM_040193258.1		GwA_19798-RA	GwY_00238-RA
N0.HOG0000209	OG0000021	n27	jg6049.t1, jg6050.t1	ApeQuad05512-RA	rna-XM_040204888.1		GwA_27066-RA	
N0.HOG0000210	OG0000021	n33	jg26240.t1	ApeQuad20664-RA			GwA_06662-RA	
N0.HOG0000211	OG0000021	n35	jg26241.t1				GwA_06661-RA	
N0.HOG0000212	OG0000022	n1	jg32412.t1	ApeQuad07746-RA	rna-XM_040192675.1, rna-XM_040193590.1		GwA_21080-RA, GwA_21081-RA	GwY_00043-RA
N0.HOG0000213	OG0000022	n9	jg32411.t1		rna-XM_040193589.1, rna-XM_040193591.1		GwA_21082-RA	GwY_00044-RA
N0.HOG0000214	OG0000022	n13	jg6808.t1	ApeQuad04847-RA	rna-XM_040204341.1		GwA_27773-RA	
N0.HOG0000215	OG0000022	n18	jg8288.t1		rna-XM_040187587.1, rna-XM_040188271.1		GwA_15335-RA, GwA_16588-RA	
N0.HOG0000216	OG0000022	n25	jg8289.t1		rna-XM_040187585.1		GwA_15336-RA	
N0.HOG0000217	OG0000022	n27	jg15104.t1, jg15109.t1		rna-XM_040191368.1			
N0.HOG0000218	OG0000022	n29	jg15107.t1		rna-XM_040191371.1		GwA_19130-RA	
N0.HOG0000219	OG0000022	n32	jg8287.t1		rna-XM_040187586.1		GwA_15334-RA	
N0.HOG0000220	OG0000022	n34	jg8107.t1		rna-XM_040185701.1		GwA_15480-RA	
N0.HOG0000221	OG0000023	n0	jg25041.t1		rna-XM_040167748.1, rna-XM_040167791.1, rna-XM_040167782.1, rna-XM_040167784.1, rna-XM_040193018.1, rna-XM_040196669.1, rna-XM_040194635.1, rna-XM_040194654.1, rna-XM_040194949.1, rna-XM_040194634.1, rna-XM_040195477.1, rna-XM_040174881.1, rna-XM_040175075.1, rna-XM_040165084.1, rna-XM_040165085.1, rna-XM_040165086.1, rna-XM_040179479.1, rna-XM_040190842.1, rna-XM_040178456.1, rna-XM_040179393.1, rna-XM_040160991.1, rna-XM_040161167.1, rna-XM_040166950.1, rna-XM_040198233.1, rna-XM_040199492.1, rna-XM_040160992.1, rna-XM_040192393.1, rna-XM_040192650.1, rna-XM_040177006.1, rna-XM_040194432.1, rna-XM_040186834.1, rna-XM_040202585.1, rna-XM_040193131.1, rna-XM_040186839.1		GwA_15939-RA	
N0.HOG0000222	OG0000024	n1	jg32968.t1	ApeQuad07219-RA	rna-XM_040193897.1		GwA_19919-RA	GwY_00131-RA
N0.HOG0000223	OG0000024	n6	jg6121.t1	ApeQuad05560-RA	rna-XM_040204894.1		GwA_27127-RA	
N0.HOG0000224	OG0000024	n10	jg5208.t1	ApeQuad20913-RA, ApeQuad02173-RA	rna-XM_040165075.1		GwA_07340-RA	
N0.HOG0000225	OG0000024	n17	jg26522.t1	ApeQuad20916-RA			GwA_07341-RA	
N0.HOG0000226	OG0000024	n19	jg29244.t1	ApeQuad06395-RA	rna-XM_040161804.1		GwA_30829-RA	
N0.HOG0000227	OG0000024	n22	jg29246.t1, jg26526.t1	ApeQuad20917-RA	rna-XM_040163404.1	rna-XM_040168717.1	GwA_30830-RA	GwY_00982-RA
N0.HOG0000228	OG0000024	n30	jg6118.t1		rna-XM_040204551.1		GwA_27126-RA	
N0.HOG0000229	OG0000024	n32	jg32967.t1		rna-XM_040193951.1		GwA_19920-RA	GwY_00130-RA
N0.HOG0000230	OG0000025	n0			rna-XM_040167737.1, rna-XM_040167780.1, rna-XM_040167793.1, rna-XM_040202557.1, rna-XM_040167887.1, rna-XM_040202270.1, rna-XM_040201812.1, rna-XM_040167794.1, rna-XM_040167796.1, rna-XM_040167797.1, rna-XM_040167798.1, rna-XM_040167874.1, rna-XM_040200673.1, rna-XM_040202497.1, rna-XM_040200712.1, rna-XM_040202267.1, rna-XM_040202390.1, rna-XM_040200886.1, rna-XM_040200866.1, rna-XM_040200892.1, rna-XM_040202269.1, rna-XM_040202276.1, rna-XM_040184905.1, rna-XM_040184920.1, rna-XM_040202187.1, rna-XM_040202448.1, rna-XM_040202190.1, rna-XM_040202414.1, rna-XM_040200900.1, rna-XM_040202264.1, rna-XM_040202342.1, rna-XM_040202266.1, rna-XM_040202586.1, rna-XM_040202271.1, rna-XM_040202473.1			
N0.HOG0000231	OG0000026	n1	jg7729.t1	ApeQuad04283-RA	rna-XM_040186064.1		GwA_15848-RA	
N0.HOG0000232	OG0000026	n5	jg16257.t1, jg16257.t2		rna-XM_040191663.1			
N0.HOG0000233	OG0000026	n14	jg2363.t1	ApeQuad18245-RA	rna-XM_040160937.1		GwA_28783-RA	
N0.HOG0000234	OG0000026	n17	jg922.t1				GwA_28782-RA	
N0.HOG0000235	OG0000026	n18	jg4799.t1	ApeQuad01694-RA	rna-XM_040198957.1, rna-XM_040167503.1		GwA_24438-RA, GwA_02895-RA	
N0.HOG0000236	OG0000026	n23		ApeQuad14897-RA	rna-XM_040200484.1		GwA_24922-RA	
N0.HOG0000237	OG0000026	n25	jg18047.t1	ApeQuad20326-RA	rna-XM_040177299.1		GwA_08624-RA	
N0.HOG0000238	OG0000026	n28	jg14892.t1, jg14891.t1, jg14896.t1	ApeQuad03349-RA			GwA_22798-RA, GwA_22797-RA	
N0.HOG0000239	OG0000027	n3	jg6382.t1	ApeQuad05162-RA	rna-XM_040204481.1		GwA_28016-RA	
N0.HOG0000240	OG0000027	n6	jg7027.t1		rna-XM_040204222.1		GwA_28402-RA	
N0.HOG0000241	OG0000027	n8	jg33262.t1		rna-XM_040192372.1		GwA_19617-RA	GwY_00394-RA
N0.HOG0000242	OG0000027	n12	jg26372.t1	ApeQuad20838-RA	rna-XM_040173479.1		GwA_06789-RA	
N0.HOG0000243	OG0000027	n17	jg32638.t1, jg32637.t1	ApeQuad07517-RA	rna-XM_040193643.1		GwA_20717-RA	
N0.HOG0000244	OG0000027	n22	jg26276.t1	ApeQuad20757-RA	rna-XM_040174169.1		GwA_06692-RA	
N0.HOG0000245	OG0000027	n25	jg28909.t1, jg28910.t1	ApeQuad06127-RA	rna-XM_040161919.1	rna-XM_040168134.1	GwA_30167-RA	
N0.HOG0000246	OG0000027	n30	jg5671.t1, jg5671.t2	ApeQuad05330-RA	rna-XM_040204218.1			
N0.HOG0000247	OG0000028	n1	jg26636.t1	ApeQuad20862-RA	rna-XM_040173444.1		GwA_06922-RA	
N0.HOG0000248	OG0000028	n5	jg29798.t1	ApeQuad06670-RA	rna-XM_040162471.1		GwA_30544-RA	
N0.HOG0000249	OG0000028	n9	jg28715.t1		rna-XM_040161983.1	rna-XM_040168167.1		
N0.HOG0000250	OG0000028	n13	jg17767.t1	ApeQuad20127-RA	rna-XM_040177370.1			
N0.HOG0000251	OG0000028	n15	jg15670.t1	ApeQuad15625-RA	rna-XM_040191410.1			
N0.HOG0000252	OG0000028	n19	jg21901.t1	ApeQuad14141-RA	rna-XM_040181000.1			
N0.HOG0000253	OG0000028	n21	jg10691.t1		rna-XM_040184860.1			
N0.HOG0000254	OG0000028	n24	jg17555.t1	ApeQuad19982-RA, ApeQuad19981-RA	rna-XM_040176209.1		GwA_08161-RA	
N0.HOG0000255	OG0000028	n28	jg16122.t1	ApeQuad15951-RA	rna-XM_040190752.1			
N0.HOG0000256	OG0000028	n30	jg9489.t1	ApeQuad11308-RA	rna-XM_040201946.1			
N0.HOG0000257	OG0000029	n1	jg32753.t1	ApeQuad07422-RA	rna-XM_040192705.1		GwA_20194-RA, GwA_20193-RA	GwY_00672-RA
N0.HOG0000258	OG0000029	n7	jg7096.t1, jg7097.t1	ApeQuad05025-RA, ApeQuad05026-RA	rna-XM_040204296.1		GwA_28362-RA	
N0.HOG0000259	OG0000029	n14	jg7093.t1, jg7092.t1	ApeQuad05024-RA	rna-XM_040204420.1		GwA_28363-RA	
N0.HOG0000260	OG0000029	n19	jg7227.t1	ApeQuad05100-RA	rna-XM_040203957.1		GwA_28325-RA	
N0.HOG0000261	OG0000029	n22	jg11348.t1, jg11349.t1	ApeQuad00768-RA	rna-XM_040186197.1		GwA_01079-RA	
N0.HOG0000262	OG0000029	n27	jg32757.t1		rna-XM_040193654.1		GwA_20188-RA	GwY_00668-RA
N0.HOG0000263	OG0000029	n30	jg7086.t1		rna-XM_040203861.1		GwA_28368-RA	
N0.HOG0000264	OG0000030	n0	jg7628.t1		rna-XM_040162275.1, rna-XM_040163883.1, rna-XM_040162276.1, rna-XM_040164067.1, rna-XM_040196667.1, rna-XM_040163595.1, rna-XM_040162848.1, rna-XM_040163657.1, rna-XM_040163887.1, rna-XM_040163659.1, rna-XM_040163886.1, rna-XM_040173151.1, rna-XM_040201425.1, rna-XM_040174669.1, rna-XM_040177585.1, rna-XM_040186873.1, rna-XM_040186878.1, rna-XM_040186903.1, rna-XM_040186858.1, rna-XM_040186883.1, rna-XM_040186888.1, rna-XM_040186906.1, rna-XM_040186862.1, rna-XM_040186894.1, rna-XM_040186884.1, rna-XM_040186885.1, rna-XM_040186901.1, rna-XM_040186898.1, rna-XM_040186877.1, rna-XM_040186882.1, rna-XM_040186866.1, rna-XM_040186879.1			
N0.HOG0000265	OG0000031	n0	jg13430.t1, jg13431.t1, jg16669.t1, jg16670.t1, jg28177.t1, jg16671.t1, jg4043.t1, jg4044.t1, jg18084.t1, jg28168.t1, jg28169.t1, jg28165.t1, jg28172.t1, jg18085.t1, jg28178.t1, jg28163.t1, jg23734.t1, jg18086.t1, jg28164.t1, jg28167.t1, jg28110.t1, jg28173.t1, jg4454.t1, jg11531.t1, jg28166.t1, jg18083.t1, jg23733.t1, jg28171.t1, jg4455.t1, jg18082.t1, jg11530.t1, jg28109.t1					
N0.HOG0000266	OG0000032	n1	jg6801.t1		rna-XM_040164118.1, rna-XM_040164124.1, rna-XM_040164120.1			
N0.HOG0000267	OG0000032	n7	jg13597.t1	ApeQuad02459-RA	rna-XM_040194711.1, rna-XM_040194714.1, rna-XM_040194726.1, rna-XM_040194737.1, rna-XM_040194738.1, rna-XM_040194719.1, rna-XM_040194755.1, rna-XM_040194720.1, rna-XM_040194724.1, rna-XM_040194712.1, rna-XM_040194718.1, rna-XM_040194717.1, rna-XM_040194763.1			
N0.HOG0000268	OG0000032	n21	jg14490.t1		rna-XM_040188203.1, rna-XM_040188208.1, rna-XM_040188204.1, rna-XM_040189718.1, rna-XM_040189720.1, rna-XM_040189724.1, rna-XM_040188205.1, rna-XM_040188209.1, rna-XM_040188497.1, rna-XM_040189726.1			
N0.HOG0000269	OG0000033	n1	jg10225.t1		rna-XM_040201815.1, rna-XM_040202179.1, rna-XM_040201995.1			
N0.HOG0000270	OG0000033	n4	jg9636.t1	ApeQuad11210-RA, ApeQuad19589-RA	rna-XM_040202212.1, rna-XM_040201956.1, rna-XM_040202277.1, rna-XM_040202010.1, rna-XM_040202128.1, rna-XM_040202215.1, rna-XM_040201972.1, rna-XM_040201993.1, rna-XM_040201973.1, rna-XM_040201550.1, rna-XM_040202031.1, rna-XM_040202105.1, rna-XM_040202173.1, rna-XM_040202224.1, rna-XM_040202174.1, rna-XM_040202177.1, rna-XM_040202180.1, rna-XM_040202178.1, rna-XM_040202185.1, rna-XM_040202181.1, rna-XM_040202176.1, rna-XM_040201809.1, rna-XM_040202214.1		GwA_26272-RA, GwA_26273-RA	
N0.HOG0000271	OG0000034	n1	jg7297.t1	ApeQuad04521-RA	rna-XM_040185488.1		GwA_16246-RA, GwA_16247-RA	
N0.HOG0000272	OG0000034	n6	jg30802.t1		rna-XM_040178365.1			
N0.HOG0000273	OG0000034	n9	jg1018.t1	ApeQuad14479-RA	rna-XM_040200075.1		GwA_24320-RA, GwA_24319-RA	
N0.HOG0000274	OG0000034	n13	jg2255.t1, jg2256.t1	ApeQuad18331-RA	rna-XM_040161160.1		GwA_28893-RA	
N0.HOG0000275	OG0000034	n18	jg12249.t1	ApeQuad21179-RA	rna-XM_040179632.1		GwA_10810-RA	
N0.HOG0000276	OG0000034	n22	jg30803.t1	ApeQuad11831-RA	rna-XM_040178982.1		GwA_09136-RA	
N0.HOG0000277	OG0000034	n26	jg7296.t1		rna-XM_040185497.1		GwA_16249-RA	
N0.HOG0000278	OG0000034	n28	jg7295.t1		rna-XM_040185494.1		GwA_09135-RA, GwA_16252-RA	
N0.HOG0000279	OG0000035	n0	jg25528.t1, jg23681.t1, jg23737.t1, jg23736.t1, jg8.t1, jg28247.t1, jg28248.t1, jg23682.t1, jg23682.t2, jg11836.t1, jg7.t1, jg11630.t1, jg41.t1, jg43.t2, jg43.t1, jg11621.t1, jg23738.t1, jg6.t1, jg23683.t1, jg31222.t1, jg16585.t1, jg8920.t1, jg11529.t1, jg20523.t1, jg30724.t1, jg11532.t1, jg11537.t1, jg8836.t1, jg29698.t1, jg8597.t1, jg25793.t1					
N0.HOG0000280	OG0000036	n1	jg28875.t1	ApeQuad06103-RA	rna-XM_040161964.1	rna-XM_040168809.1	GwA_26922-RA	GwY_00961-RA
N0.HOG0000281	OG0000036	n7		ApeQuad15491-RA	rna-XM_040191241.1		GwA_18920-RA	
N0.HOG0000282	OG0000036	n10	jg27173.t1				GwA_04551-RA	
N0.HOG0000283	OG0000036	n12	jg17078.t1	ApeQuad19805-RA	rna-XM_040175883.1		GwA_07686-RA	
N0.HOG0000284	OG0000036	n18		ApeQuad04676-RA	rna-XM_040204259.1			
N0.HOG0000285	OG0000036	n22	jg687.t1		rna-XM_040199358.1			
N0.HOG0000286	OG0000036	n23	jg1840.t1	ApeQuad18641-RA, ApeQuad14681-RA	rna-XM_040160507.1			
N0.HOG0000287	OG0000036	n26	jg6618.t1	ApeQuad07277-RA	rna-XM_040192978.1		GwA_19997-RA	GwY_00069-RA
N0.HOG0000288	OG0000037	n1	jg17237.t1	ApeQuad19648-RA	rna-XM_040177319.1		GwA_07832-RA	
N0.HOG0000289	OG0000037	n9	jg15986.t1	ApeQuad15852-RA	rna-XM_040191917.1		GwA_18392-RA	
N0.HOG0000290	OG0000037	n15	jg17886.t1	ApeQuad20254-RA	rna-XM_040176956.1		GwA_08497-RA	
N0.HOG0000291	OG0000037	n18	jg15815.t1	ApeQuad15737-RA	rna-XM_040191305.1		GwA_18549-RA	
N0.HOG0000292	OG0000037	n22	jg15550.t1	ApeQuad15521-RA	rna-XM_040190362.1			
N0.HOG0000293	OG0000037	n24	jg15556.t1	ApeQuad15520-RA	rna-XM_040191845.1			
N0.HOG0000294	OG0000037	n26	jg16674.t1	ApeQuad03419-RA	rna-XM_040177392.1		GwA_07409-RA, GwA_07408-RA	
N0.HOG0000295	OG0000038	n1	jg32718.t1, jg32720.t1	ApeQuad07455-RA	rna-XM_040192775.1		GwA_20238-RA	GwY_00561-RA
N0.HOG0000296	OG0000038	n7	jg32719.t1	ApeQuad07454-RA	rna-XM_040192776.1		GwA_20237-RA	GwY_00562-RA
N0.HOG0000297	OG0000038	n12	jg32722.t1		rna-XM_040192769.1			GwY_00563-RA
N0.HOG0000298	OG0000038	n16	jg27103.t1	ApeQuad13265-RA, ApeQuad09802-RA	rna-XM_040172063.1		GwA_04615-RA	
N0.HOG0000299	OG0000038	n22	jg6177.t1		rna-XM_040205099.1		GwA_27166-RA	
N0.HOG0000300	OG0000038	n24	jg6179.t1		rna-XM_040205102.1		GwA_27167-RA	
N0.HOG0000301	OG0000038	n26	jg14139.t1	ApeQuad03095-RA	rna-XM_040195413.1		GwA_22169-RA	
N0.HOG0000302	OG0000039	n1	jg20552.t1	ApeQuad16589-RA	rna-XM_040189420.1		GwA_16696-RA	
N0.HOG0000303	OG0000039	n5	jg18855.t1	ApeQuad09035-RA	rna-XM_040166020.1			
N0.HOG0000304	OG0000039	n9	jg4952.t1	ApeQuad02028-RA	rna-XM_040200170.1		GwA_03043-RA, GwA_03044-RA	
N0.HOG0000305	OG0000039	n13	jg29166.t1, jg29166.t2	ApeQuad06337-RA	rna-XM_040163303.1	rna-XM_040169037.1	GwA_30662-RA, GwA_30661-RA	
N0.HOG0000306	OG0000039	n22	jg27727.t1		rna-XM_040171435.1		GwA_03965-RA	
N0.HOG0000307	OG0000039	n24	jg27728.t1				GwA_03964-RA	
N0.HOG0000308	OG0000039	n25	jg22754.t2, jg22754.t1	ApeQuad09914-RA	rna-XM_040183406.1		GwA_14019-RA	
N0.HOG0000309	OG0000040	n0	jg4075.t1, jg4076.t1, jg4081.t1, jg4247.t1, jg4258.t1, jg4256.t1, jg4246.t1, jg4257.t1, jg4077.t1, jg4080.t1, jg4249.t1, jg4260.t1, jg4253.t1, jg4082.t1, jg4254.t1, jg4259.t1, jg4252.t1, jg4255.t1, jg4082.t2, jg4248.t1		rna-XM_040172090.1, rna-XM_040177453.1, rna-XM_040177455.1, rna-XM_040176585.1, rna-XM_040177452.1, rna-XM_040202186.1, rna-XM_040202189.1		GwA_11040-RA	GwY_00937-RA
N0.HOG0000310	OG0000041	n1	jg28773.t1	ApeQuad06014-RA	rna-XM_040163193.1	rna-XM_040168479.1	GwA_30016-RA	
N0.HOG0000311	OG0000041	n6	jg5179.t1	ApeQuad02189-RA	rna-XM_040163726.1			
N0.HOG0000312	OG0000041	n10	jg17663.t1, jg17664.t1	ApeQuad20191-RA	rna-XM_040175865.1		GwA_08272-RA, GwA_08273-RA	
N0.HOG0000313	OG0000041	n15	jg15615.t1	ApeQuad15580-RA, ApeQuad02183-RA	rna-XM_040191516.1		GwA_18793-RA, GwA_18791-RA, GwA_18792-RA	
N0.HOG0000314	OG0000041	n22	jg28894.t1	ApeQuad06117-RA	rna-XM_040161934.1	rna-XM_040168887.1		
N0.HOG0000315	OG0000041	n25	jg26288.t1, jg26289.t1	ApeQuad20749-RA	rna-XM_040172873.1			
N0.HOG0000316	OG0000042	n1	jg23211.t1	ApeQuad10646-RA	rna-XM_040183461.1		GwA_13540-RA	
N0.HOG0000317	OG0000042	n5	jg27654.t1	ApeQuad12846-RA	rna-XM_040171085.1		GwA_04064-RA	
N0.HOG0000318	OG0000042	n11	jg23287.t1	ApeQuad10581-RA	rna-XM_040183914.1		GwA_13452-RA	
N0.HOG0000319	OG0000042	n14	jg27485.t1	ApeQuad12977-RA	rna-XM_040170912.1		GwA_04241-RA	
N0.HOG0000320	OG0000042	n18	jg7678.t1	ApeQuad04313-RA	rna-XM_040187026.1		GwA_15896-RA	
N0.HOG0000321	OG0000042	n21	jg15497.t1	ApeQuad15549-RA	rna-XM_040191294.1		GwA_18847-RA, GwA_18846-RA	
N0.HOG0000322	OG0000042	n25	jg13800.t1	ApeQuad02632-RA	rna-XM_040194908.1			
N0.HOG0000323	OG0000043	n1	jg8808.t1				GwA_25608-RA	
N0.HOG0000324	OG0000043	n2	jg3986.t1, jg3987.t1, jg31586.t1, jg31673.t1, jg31527.t1, jg31877.t1, jg26072.t1, jg17368.t1, jg17489.t1, jg17369.t1, jg17416.t1, jg17488.t1, jg9148.t1, jg15916.t1, jg20509.t1	ApeQuad08011-RA	rna-XM_040172787.1		GwA_05767-RA, GwA_05770-RA, GwA_05769-RA, GwA_05758-RA, GwA_05764-RA, GwA_05768-RA, GwA_03466-RA, GwA_32584-RA, GwA_32586-RA	
N0.HOG0000325	OG0000044	n1	jg32224.t1	ApeQuad13060-RA, ApeQuad19455-RA	rna-XM_040171644.1		GwA_04351-RA, GwA_04353-RA, GwA_28361-RA, GwA_33431-RA	
N0.HOG0000326	OG0000044	n9	jg1904.t1	ApeQuad18598-RA	rna-XM_040160490.1		GwA_29250-RA	
N0.HOG0000327	OG0000044	n13	jg20966.t1	ApeQuad16279-RA	rna-XM_040188563.1		GwA_16302-RA	
N0.HOG0000328	OG0000044	n17	jg32752.t1	ApeQuad07421-RA	rna-XM_040192704.1		GwA_20199-RA, GwA_20198-RA	GwY_00675-RA, GwY_00674-RA
N0.HOG0000329	OG0000044	n23	jg7098.t1	ApeQuad05027-RA	rna-XM_040203110.1		GwA_28359-RA, GwA_28360-RA	
N0.HOG0000330	OG0000045	n0		ApeQuad13896-RA, ApeQuad13892-RA, ApeQuad13894-RA	rna-XM_040179677.1, rna-XM_040183242.1, rna-XM_040180046.1, rna-XM_040182856.1, rna-XM_040182858.1, rna-XM_040182860.1, rna-XM_040182489.1, rna-XM_040183020.1, rna-XM_040182587.1, rna-XM_040182857.1, rna-XM_040182861.1, rna-XM_040182830.1, rna-XM_040183021.1, rna-XM_040183071.1, rna-XM_040179948.1, rna-XM_040182819.1, rna-XM_040182453.1, rna-XM_040182809.1, rna-XM_040182332.1, rna-XM_040182601.1, rna-XM_040182535.1		GwA_12159-RA, GwA_12158-RA, GwA_12161-RA, GwA_12157-RA	
N0.HOG0000331	OG0000046	n1	jg22918.t1	ApeQuad10025-RA	rna-XM_040183746.1		GwA_13872-RA	
N0.HOG0000332	OG0000046	n5	jg22919.t1, jg22919.t2	ApeQuad10026-RA	rna-XM_040183747.1			
N0.HOG0000333	OG0000046	n12	jg5065.t1	ApeQuad06265-RA			GwA_03129-RA	
N0.HOG0000334	OG0000046	n14	jg29073.t1, jg29073.t2, jg29073.t3	ApeQuad02106-RA				
N0.HOG0000335	OG0000046	n17		ApeQuad06266-RA	rna-XM_040163317.1		GwA_30763-RA	
N0.HOG0000336	OG0000046	n20	jg13828.t1, jg13828.t2	ApeQuad02661-RA	rna-XM_040195920.1			
N0.HOG0000337	OG0000046	n23	jg13590.t1	ApeQuad02451-RA	rna-XM_040196299.1		GwA_21463-RA	
N0.HOG0000338	OG0000047	n0	jg23409.t1, jg9111.t1, jg9981.t1, jg10021.t1, jg10441.t1, jg9982.t1, jg10440.t1, jg32377.t1, jg19920.t1, jg19919.t1, jg20667.t1, jg941.t1, jg29983.t1, jg4095.t1, jg9722.t1, jg4011.t1, jg7230.t1, jg7245.t1, jg4078.t1, jg4085.t1, jg10820.t1, jg16820.t1, jg16817.t1, jg10818.t1, jg10819.t1, jg10876.t1, jg10887.t1					
N0.HOG0000339	OG0000048	n1	jg6918.t1	ApeQuad04932-RA	rna-XM_040203923.1		GwA_27900-RA	
N0.HOG0000340	OG0000048	n6	jg16714.t1	ApeQuad21683-RA	rna-XM_040175868.1		GwA_07498-RA	
N0.HOG0000341	OG0000048	n9	jg16530.t1	ApeQuad15314-RA	rna-XM_040190206.1		GwA_17705-RA	
N0.HOG0000342	OG0000048	n13	jg33302.t1, jg33303.t1	ApeQuad06830-RA	rna-XM_040192469.1			
N0.HOG0000343	OG0000048	n17	jg26014.t1	ApeQuad20498-RA	rna-XM_040174690.1		GwA_06499-RA	
N0.HOG0000344	OG0000048	n21	jg33041.t1	ApeQuad07151-RA	rna-XM_040193405.1		GwA_19841-RA	
N0.HOG0000345	OG0000048	n24	jg6132.t1	ApeQuad05569-RA	rna-XM_040205108.1			
N0.HOG0000346	OG0000049	n1	jg6563.t1	ApeQuad04632-RA	rna-XM_040203559.1		GwA_27534-RA	
N0.HOG0000347	OG0000049	n7	jg6749.t2, jg6749.t1	ApeQuad04791-RA	rna-XM_040202888.1		GwA_27719-RA	
N0.HOG0000348	OG0000049	n12	jg26592.t1	ApeQuad20892-RA	rna-XM_040173239.1		GwA_06954-RA	
N0.HOG0000349	OG0000049	n15	jg28699.t1, jg28699.t2	ApeQuad05953-RA	rna-XM_040161829.1	rna-XM_040168665.1	GwA_29946-RA	
N0.HOG0000350	OG0000049	n21	jg6401.t1	ApeQuad05145-RA	rna-XM_040203358.1		GwA_27364-RA	
N0.HOG0000351	OG0000049	n24	jg6402.t1, jg6402.t2				GwA_27366-RA	
N0.HOG0000352	OG0000050	n1	jg32407.t1	ApeQuad07743-RA	rna-XM_040192808.1		GwA_21086-RA	GwY_00047-RA
N0.HOG0000353	OG0000050	n7	jg32531.t1		rna-XM_040193636.1		GwA_20801-RA	GwY_00466-RA
N0.HOG0000354	OG0000050	n11	jg26021.t1	ApeQuad20508-RA	rna-XM_040172987.1			
N0.HOG0000355	OG0000050	n13	jg28682.t1	ApeQuad05942-RA	rna-XM_040163098.1	rna-XM_040168881.1		
N0.HOG0000356	OG0000050	n17	jg26023.t1	ApeQuad20509-RA	rna-XM_040172985.1		GwA_06490-RA	
N0.HOG0000357	OG0000050	n21	jg32832.t1		rna-XM_040192601.1		GwA_27749-RA	GwY_00595-RA
N0.HOG0000358	OG0000050	n24	jg6785.t1	ApeQuad04823-RA	rna-XM_040204068.1			
N0.HOG0000359	OG0000051	n0	jg3508.t1		rna-XM_040172667.1, rna-XM_040172933.1, rna-XM_040172670.1, rna-XM_040172932.1, rna-XM_040172928.1, rna-XM_040172931.1, rna-XM_040172669.1, rna-XM_040172930.1, rna-XM_040174564.1, rna-XM_040174987.1, rna-XM_040174983.1, rna-XM_040174994.1, rna-XM_040174998.1, rna-XM_040174989.1, rna-XM_040174990.1, rna-XM_040174992.1, rna-XM_040174991.1, rna-XM_040174993.1, rna-XM_040174997.1, rna-XM_040174995.1, rna-XM_040174984.1, rna-XM_040174985.1, rna-XM_040174930.1, rna-XM_040174982.1, rna-XM_040174986.1		GwA_05703-RA	
N0.HOG0000360	OG0000052	n1	jg18838.t1	ApeQuad09045-RA	rna-XM_040166172.1		GwA_31587-RA	
N0.HOG0000361	OG0000052	n6	jg17840.t1, jg17841.t1	ApeQuad20230-RA	rna-XM_040175814.1		GwA_08456-RA	
N0.HOG0000362	OG0000052	n10	jg15854.t1	ApeQuad15762-RA	rna-XM_040191795.1			
N0.HOG0000363	OG0000052	n14	jg17297.t1, jg17297.t2	ApeQuad19910-RA	rna-XM_040177021.1			
N0.HOG0000364	OG0000052	n17	jg15947.t1	ApeQuad15826-RA	rna-XM_040191210.1			
N0.HOG0000365	OG0000052	n20	jg15365.t1	ApeQuad16145-RA	rna-XM_040190199.1		GwA_19008-RA, GwA_19007-RA	
N0.HOG0000366	OG0000052	n24	jg7397.t1	ApeQuad04470-RA			GwA_16150-RA	
N0.HOG0000367	OG0000053	n1	jg32610.t1	ApeQuad07542-RA	rna-XM_040193374.1		GwA_20319-RA	GwY_00515-RA
N0.HOG0000368	OG0000053	n6		ApeQuad04584-RA			GwA_27463-RA	
N0.HOG0000369	OG0000053	n8	jg2238.t1	ApeQuad18345-RA	rna-XM_040160115.1			
N0.HOG0000370	OG0000053	n11	jg32937.t1	ApeQuad07244-RA, ApeQuad05574-RA	rna-XM_040193232.1, rna-XM_040204899.1		GwA_19952-RA, GwA_27141-RA	GwY_00104-RA
N0.HOG0000371	OG0000053	n19	jg32976.t1	ApeQuad07212-RA	rna-XM_040192848.1		GwA_19911-RA	
N0.HOG0000372	OG0000053	n22	jg32385.t1	ApeQuad07643-RA	rna-XM_040192418.1		GwA_21105-RA	GwY_00061-RA
N0.HOG0000373	OG0000054	n1	jg15519.t2, jg15519.t1, jg15521.t1, jg15524.t1	ApeQuad15540-RA, ApeQuad15538-RA	rna-NM_001267638.1, rna-XM_040190814.1		GwA_18859-RA, GwA_18861-RA	
N0.HOG0000374	OG0000054	n10	jg15510.t1, jg15516.t1, jg15518.t1, jg15508.t1, jg15512.t1, jg15514.t1	ApeQuad15542-RA, ApeQuad15543-RA, ApeQuad15544-RA, ApeQuad15541-RA	rna-XM_040190815.1, rna-XM_040190816.1, rna-XM_040190817.1, rna-XM_040192100.1		GwA_18855-RA, GwA_18858-RA, GwA_18856-RA	
