HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N2.HOG0000479	OG0000089	n13					g16737.t1	
N2.HOG0000480	OG0000089	n16					g3316.t1	
N2.HOG0000481	OG0000089	n18					g9253.t1	
N2.HOG0000482	OG0000090	n1					g4194.t1	g22486.t1
N2.HOG0000483	OG0000090	n8					g16651.t1	
N2.HOG0000484	OG0000090	n11					g2733.t1	
N2.HOG0000485	OG0000090	n14					g10882.t1, g15104.t1	
N2.HOG0000486	OG0000090	n18					g8930.t1	
N2.HOG0000487	OG0000091	n1					g1734.t1	
N2.HOG0000488	OG0000091	n5					g13141.t1	
N2.HOG0000489	OG0000091	n9					g3406.t1	
N2.HOG0000490	OG0000091	n12					g16635.t2	
N2.HOG0000491	OG0000091	n15					g4099.t1	g21979.t1
N2.HOG0000492	OG0000091	n19					g8822.t1	
N2.HOG0000493	OG0000092	n2					g14144.t1	
N2.HOG0000494	OG0000092	n12					g2318.t1, g2332.t1	
N2.HOG0000495	OG0000093	n1					g21027.t1	
N2.HOG0000496	OG0000093	n5					g2880.t1	
N2.HOG0000497	OG0000093	n9					g12869.t1	
N2.HOG0000498	OG0000093	n13					g2545.t1	
N2.HOG0000499	OG0000093	n17					g21588.t1	
N2.HOG0000500	OG0000094	n1					g18576.t1	
N2.HOG0000501	OG0000094	n5					g917.t2	
N2.HOG0000502	OG0000094	n10					g17386.t1	
N2.HOG0000503	OG0000094	n13					g18011.t1	
N2.HOG0000504	OG0000094	n18					g6773.t6	
N2.HOG0000505	OG0000095	n1					g13203.t3	
N2.HOG0000506	OG0000095	n6					g18660.t2	
N2.HOG0000507	OG0000095	n10					g848.t2	
N2.HOG0000508	OG0000095	n14					g9819.t1	
N2.HOG0000509	OG0000095	n17					g12274.t1	
N2.HOG0000510	OG0000096	n1					g17016.t2	
N2.HOG0000511	OG0000096	n6					g2959.t1	
N2.HOG0000512	OG0000096	n11					g16606.t1	
N2.HOG0000513	OG0000096	n15					g2882.t2	
N2.HOG0000514	OG0000096	n18					g12903.t2	
N2.HOG0000515	OG0000097	n1					g10547.t1	
N2.HOG0000516	OG0000097	n16					g16358.t2	
N2.HOG0000517	OG0000098	n2					g2743.t1	
N2.HOG0000518	OG0000098	n20					g2744.t1	
N2.HOG0000519	OG0000099	n0					g144.t1	
N2.HOG0000520	OG0000102	n0					g9494.t1	
N2.HOG0000521	OG0000103	n1					g4033.t1	g22043.t1
N2.HOG0000522	OG0000103	n9					g16224.t2	
N2.HOG0000523	OG0000103	n12					g10959.t2	
N2.HOG0000524	OG0000103	n17					g8985.t2	
N2.HOG0000525	OG0000104	n4					g3539.t1	
N2.HOG0000526	OG0000104	n6					g8376.t1	
N2.HOG0000527	OG0000104	n9					g9435.t1	
N2.HOG0000528	OG0000104	n13					g9259.t1	
N2.HOG0000529	OG0000104	n14					g3754.t1	
N2.HOG0000530	OG0000104	n17					g16189.t2	
N2.HOG0000531	OG0000104	n19					g10930.t1	
N2.HOG0000532	OG0000105	n1					g14789.t1	
N2.HOG0000533	OG0000105	n4					g13985.t2	
N2.HOG0000534	OG0000106	n1					g2206.t2	
N2.HOG0000535	OG0000106	n6					g13020.t1	
N2.HOG0000536	OG0000106	n10					g1844.t2	
N2.HOG0000537	OG0000106	n15					g13021.t3	
N2.HOG0000538	OG0000106	n17					g2245.t1	
N2.HOG0000539	OG0000107	n2					g12569.t1, g12570.t1	
N2.HOG0000540	OG0000107	n9					g2091.t1	
N2.HOG0000541	OG0000107	n16					g13245.t2	
N2.HOG0000542	OG0000107	n17					g13242.t1, g13244.t1	
N2.HOG0000543	OG0000108	n1					g7212.t2	
N2.HOG0000544	OG0000108	n6					g958.t1	
N2.HOG0000545	OG0000108	n10					g18839.t1	
N2.HOG0000546	OG0000108	n14					g18109.t4	
N2.HOG0000547	OG0000108	n17					g21872.t1	
N2.HOG0000548	OG0000109	n1					g12166.t3	
N2.HOG0000549	OG0000109	n8					g10554.t1	
N2.HOG0000550	OG0000109	n13					g13296.t2	
N2.HOG0000551	OG0000110	n13					g19716.t1	
N2.HOG0000552	OG0000111	n0					g2745.t1	
N2.HOG0000553	OG0000113	n0					g1601.t1	
N2.HOG0000554	OG0000114	n1					g7993.t2	
N2.HOG0000555	OG0000114	n6					g8838.t1	
N2.HOG0000556	OG0000114	n9					g2136.t1	
N2.HOG0000557	OG0000114	n16					g1373.t2	
N2.HOG0000558	OG0000115	n1					g18905.t1	
N2.HOG0000559	OG0000115	n5					g15848.t1	
N2.HOG0000560	OG0000115	n10					g19751.t1	
N2.HOG0000561	OG0000115	n12					g21415.t1	
N2.HOG0000562	OG0000115	n16					g19905.t1	
N2.HOG0000563	OG0000116	n1					g14443.t1	
N2.HOG0000564	OG0000116	n6					g20362.t1	
N2.HOG0000565	OG0000116	n10					g20660.t1	
N2.HOG0000566	OG0000116	n14					g20935.t1	
N2.HOG0000567	OG0000116	n15					g3332.t1	
N2.HOG0000568	OG0000116	n16					g4896.t2	
N2.HOG0000569	OG0000117	n1					g4950.t1	
N2.HOG0000570	OG0000117	n4					g6261.t1	
N2.HOG0000571	OG0000117	n8					g20129.t1	
N2.HOG0000572	OG0000117	n10					g7098.t1	
N2.HOG0000573	OG0000117	n13					g4949.t1	
N2.HOG0000574	OG0000117	n17					g19687.t1	
N2.HOG0000575	OG0000117	n18					g6260.t1	
N2.HOG0000576	OG0000118	n1					g15798.t1	
N2.HOG0000577	OG0000118	n7					g15239.t1	
N2.HOG0000578	OG0000118	n10					g6694.t1	
N2.HOG0000579	OG0000118	n13					g5223.t1	
N2.HOG0000580	OG0000118	n17					g18006.t1	
N2.HOG0000581	OG0000119	n1					g14170.t1	
N2.HOG0000582	OG0000119	n5					g264.t1	
N2.HOG0000583	OG0000119	n9					g19221.t1	
N2.HOG0000584	OG0000119	n12					g12017.t1	
N2.HOG0000585	OG0000119	n15					g19904.t1	
N2.HOG0000586	OG0000120	n1					g8849.t1	
N2.HOG0000587	OG0000120	n5					g4166.t1	g22456.t1
N2.HOG0000588	OG0000120	n10					g13924.t2, g13925.t1	
N2.HOG0000589	OG0000120	n14					g14976.t2	
N2.HOG0000590	OG0000120	n17					g8039.t1	
N2.HOG0000591	OG0000121	n1					g8826.t3	
N2.HOG0000592	OG0000121	n8					g4107.t2	g21972.t2
N2.HOG0000593	OG0000121	n15					g8141.t6	
N2.HOG0000594	OG0000122	n1					g4531.t1	g22660.t1
N2.HOG0000595	OG0000122	n7					g1616.t1	
N2.HOG0000596	OG0000122	n11					g12845.t1	
N2.HOG0000597	OG0000122	n14					g9269.t1	
N2.HOG0000598	OG0000123	n1					g4344.t1	g22385.t2
N2.HOG0000599	OG0000123	n9					g16029.t1	
N2.HOG0000600	OG0000123	n13					g8945.t1	
N2.HOG0000601	OG0000124	n1					g4253.t1	g22544.t2
N2.HOG0000602	OG0000124	n6					g8406.t2	
N2.HOG0000603	OG0000124	n10					g8404.t1	
N2.HOG0000604	OG0000124	n14					g4251.t1	g22542.t1
N2.HOG0000605	OG0000124	n17					g8402.t1	
N2.HOG0000606	OG0000125	n4					g11849.t1, g15490.t1	
N2.HOG0000607	OG0000125	n7					g15486.t1	
N2.HOG0000608	OG0000125	n13					g14322.t1, g4101.t1, g3433.t1	g21978.t1
N2.HOG0000609	OG0000126	n1					g21609.t1	
N2.HOG0000610	OG0000126	n7					g4026.t1	g22051.t1
N2.HOG0000611	OG0000126	n11					g18082.t1	
N2.HOG0000612	OG0000126	n17					g21610.t1	
N2.HOG0000613	OG0000126	n18					g21608.t1	
N2.HOG0000614	OG0000127	n1					g12140.t2	
N2.HOG0000615	OG0000127	n5					g10381.t3, g10382.t2	
N2.HOG0000616	OG0000127	n11					g10760.t1	
N2.HOG0000617	OG0000127	n15					g16072.t2	
N2.HOG0000618	OG0000128	n1					g2625.t1, g2629.t1, g2627.t1	
N2.HOG0000619	OG0000128	n14					g2624.t1	
N2.HOG0000620	OG0000128	n17					g16572.t1	
N2.HOG0000621	OG0000129	n2					g1652.t1	
N2.HOG0000622	OG0000129	n7					g14439.t1, g17408.t1	g22712.t1
N2.HOG0000623	OG0000130	n0					g7846.t1, g7847.t1, g7848.t1, g7852.t1, g7855.t1, g7851.t2, g7853.t1, g7849.t2, g7854.t1, g7850.t1	
N2.HOG0000624	OG0000132	n1					g17925.t1	
N2.HOG0000625	OG0000132	n5					g16907.t1	
N2.HOG0000626	OG0000132	n8					g18325.t1	
N2.HOG0000627	OG0000132	n12					g6445.t2	
N2.HOG0000628	OG0000132	n15					g4683.t1	
N2.HOG0000629	OG0000133	n1					g15797.t2	
N2.HOG0000630	OG0000133	n5					g18581.t1	
N2.HOG0000631	OG0000133	n8					g19345.t1	
N2.HOG0000632	OG0000133	n12					g6540.t1	
N2.HOG0000633	OG0000133	n15					g4757.t1	
N2.HOG0000634	OG0000134	n2					g10769.t1	g22756.t1
N2.HOG0000635	OG0000134	n7					g12059.t1	
N2.HOG0000636	OG0000134	n11					g13106.t2	
N2.HOG0000637	OG0000134	n15					g5147.t1	
N2.HOG0000638	OG0000135	n1					g14733.t1	
N2.HOG0000639	OG0000135	n6					g12081.t1	
N2.HOG0000640	OG0000135	n9					g10763.t1	
N2.HOG0000641	OG0000135	n14					g20198.t1	
N2.HOG0000642	OG0000136	n1					g1608.t1	
N2.HOG0000643	OG0000136	n5					g12805.t1	
N2.HOG0000644	OG0000136	n10					g19484.t1	
N2.HOG0000645	OG0000136	n15					g9304.t2	
N2.HOG0000646	OG0000137	n2					g18538.t1	
N2.HOG0000647	OG0000137	n10					g9105.t1	
N2.HOG0000648	OG0000137	n15					g14332.t1	
N2.HOG0000649	OG0000137	n16					g426.t1	
N2.HOG0000650	OG0000138	n1					g4224.t1	g22513.t1
N2.HOG0000651	OG0000138	n8					g12801.t2	
N2.HOG0000652	OG0000138	n11					g1605.t1	
N2.HOG0000653	OG0000138	n13					g19767.t1	
N2.HOG0000654	OG0000138	n16					g9016.t1	
N2.HOG0000655	OG0000139	n2					g4504.t2	g21947.t2
N2.HOG0000656	OG0000139	n7					g4181.t2	g22473.t1
N2.HOG0000657	OG0000139	n13					g16340.t1	
N2.HOG0000658	OG0000139	n15					g10853.t1	
N2.HOG0000659	OG0000140	n3					g3534.t1	
N2.HOG0000660	OG0000140	n9					g4180.t2	g22472.t1
N2.HOG0000661	OG0000140	n12					g8732.t1	
N2.HOG0000662	OG0000140	n15					g11275.t2	
N2.HOG0000663	OG0000141	n1					g18655.t1	
N2.HOG0000664	OG0000141	n6					g498.t1	
N2.HOG0000665	OG0000141	n11					g9873.t1	
N2.HOG0000666	OG0000141	n15					g7253.t1	
N2.HOG0000667	OG0000142	n1					g10318.t1	
N2.HOG0000668	OG0000142	n6					g11836.t1	
N2.HOG0000669	OG0000142	n10					g11277.t1	
N2.HOG0000670	OG0000142	n14					g4060.t1	g22019.t2
N2.HOG0000671	OG0000143	n1					g10313.t1	
N2.HOG0000672	OG0000143	n7					g11735.t1	
N2.HOG0000673	OG0000143	n10					g16355.t2	
N2.HOG0000674	OG0000143	n13					g3925.t1	g22152.t1
N2.HOG0000675	OG0000145	n2					g812.t1	
N2.HOG0000676	OG0000145	n5					g18292.t1	
N2.HOG0000677	OG0000145	n7					g18290.t1	
N2.HOG0000678	OG0000145	n11					g18291.t1	
N2.HOG0000679	OG0000145	n15					g17315.t1	
N2.HOG0000680	OG0000145	n17					g17316.t1	
N2.HOG0000681	OG0000146	n1					g11835.t2	
N2.HOG0000682	OG0000146	n5					g10320.t2	
N2.HOG0000683	OG0000146	n9					g10531.t1	
N2.HOG0000684	OG0000146	n15					g16485.t3	
N2.HOG0000685	OG0000147	n0					g21687.t1, g21744.t1, g21745.t2, g21788.t1, g21789.t1, g21798.t1, g21813.t1, g38.t1, g21843.t1, g21861.t1, g21797.t1, g21801.t1, g21811.t1, g21896.t1, g40.t1, g41.t1, g21759.t1	
N2.HOG0000686	OG0000148	n0					g1493.t1, g17004.t1, g18110.t1, g5588.t1, g13986.t1, g6459.t1, g6480.t1, g6624.t2, g10219.t2, g10265.t1, g10270.t1, g19854.t1, g18199.t1, g3536.t1, g13976.t1, g3556.t3, g10266.t1, g13405.t1, g13295.t1	
N2.HOG0000687	OG0000149	n1					g8265.t1	
N2.HOG0000688	OG0000149	n6					g1721.t1	
N2.HOG0000689	OG0000149	n11					g12488.t2	
N2.HOG0000690	OG0000149	n14					g1484.t2	
N2.HOG0000691	OG0000150	n1					g13672.t1	
N2.HOG0000692	OG0000150	n5					g14293.t1	
N2.HOG0000693	OG0000150	n9					g3879.t1	g22195.t1
N2.HOG0000694	OG0000150	n15					g7654.t1	
N2.HOG0000695	OG0000150	n16					g1132.t1	
N2.HOG0000696	OG0000151	n1					g8871.t2	
N2.HOG0000697	OG0000151	n5					g4111.t1	g21968.t1
N2.HOG0000698	OG0000151	n11					g8071.t1	
N2.HOG0000699	OG0000151	n14					g1207.t3	
N2.HOG0000700	OG0000152	n1					g6100.t1	
N2.HOG0000701	OG0000152	n7					g18883.t1	
N2.HOG0000702	OG0000152	n11					g246.t1	
N2.HOG0000703	OG0000152	n14					g5048.t2	
N2.HOG0000704	OG0000153	n1					g18416.t1	
N2.HOG0000705	OG0000153	n8					g17516.t1	
N2.HOG0000706	OG0000153	n12					g6503.t1	
N2.HOG0000707	OG0000153	n14					g5319.t1	
N2.HOG0000708	OG0000154	n1					g5652.t1	
N2.HOG0000709	OG0000154	n7					g20576.t3	
N2.HOG0000710	OG0000154	n11					g6369.t2	
N2.HOG0000711	OG0000155	n1					g10806.t1	g22830.t2
N2.HOG0000712	OG0000155	n10					g5808.t1	
N2.HOG0000713	OG0000156	n1					g12943.t1	
N2.HOG0000714	OG0000156	n6					g10819.t1	
N2.HOG0000715	OG0000156	n10					g11329.t1	
N2.HOG0000716	OG0000156	n13					g14720.t1	
N2.HOG0000717	OG0000156	n15					g20144.t1	
N2.HOG0000718	OG0000157	n1					g18171.t1	
N2.HOG0000719	OG0000157	n6					g20476.t2	
N2.HOG0000720	OG0000157	n8					g8268.t1	
N2.HOG0000721	OG0000157	n15					g14963.t2	
N2.HOG0000722	OG0000157	n16					g14955.t1	
N2.HOG0000723	OG0000158	n0					g9311.t1, g9312.t1, g9314.t1	
N2.HOG0000724	OG0000159	n1					g12050.t2	
N2.HOG0000725	OG0000159	n5					g10705.t1	
N2.HOG0000726	OG0000159	n10					g14108.t1	
N2.HOG0000727	OG0000159	n15					g13775.t1	
N2.HOG0000728	OG0000160	n1					g10727.t1	
N2.HOG0000729	OG0000160	n7					g16263.t1	
N2.HOG0000730	OG0000160	n11					g4358.t1	g22370.t2
N2.HOG0000731	OG0000161	n7					g2780.t1	
N2.HOG0000732	OG0000161	n16					g2779.t1	
N2.HOG0000733	OG0000162	n6					g10170.t1, g10171.t1, g2925.t2, g2926.t1	
N2.HOG0000734	OG0000162	n11					g2929.t1, g2930.t1	
N2.HOG0000735	OG0000164	n1					g18431.t1, g18433.t2, g18434.t1, g18432.t1, g18435.t1, g18437.t1, g5814.t2, g18438.t1, g18436.t1	
N2.HOG0000736	OG0000164	n11					g19485.t1, g9082.t1, g9089.t1, g9112.t1, g18984.t1	
N2.HOG0000737	OG0000165	n1					g11451.t1, g13465.t1, g13482.t1, g21738.t1, g21802.t1, g37.t1, g21812.t1, g18132.t1, g9526.t1	
N2.HOG0000738	OG0000165	n10					g11669.t1, g18688.t1, g18762.t1, g18789.t1, g7082.t1, g13202.t1, g16009.t1	
N2.HOG0000739	OG0000166	n1					g12101.t1	
N2.HOG0000740	OG0000166	n4					g20584.t1, g8414.t1	
N2.HOG0000741	OG0000166	n7					g17336.t1	
N2.HOG0000742	OG0000167	n1					g8017.t1	
N2.HOG0000743	OG0000167	n6					g4108.t1	g21971.t2
N2.HOG0000744	OG0000167	n10					g2569.t1	
N2.HOG0000745	OG0000167	n13					g1526.t1	
N2.HOG0000746	OG0000168	n1					g18716.t1	
N2.HOG0000747	OG0000168	n5					g753.t1	
N2.HOG0000748	OG0000168	n9					g2448.t2	
N2.HOG0000749	OG0000168	n12					g16773.t1	
N2.HOG0000750	OG0000168	n13					g92.t2	
N2.HOG0000751	OG0000169	n1					g8371.t1	
N2.HOG0000752	OG0000169	n5					g4314.t1	g22418.t1
N2.HOG0000753	OG0000169	n10					g18848.t1	
N2.HOG0000754	OG0000169	n13					g20235.t1	
N2.HOG0000755	OG0000170	n1					g8560.t2	
N2.HOG0000756	OG0000170	n6					g3694.t1	
N2.HOG0000757	OG0000170	n10					g14259.t1	
N2.HOG0000758	OG0000170	n13					g20737.t1	
N2.HOG0000759	OG0000171	n1					g4162.t1	g22452.t3
N2.HOG0000760	OG0000171	n6					g8844.t3	
N2.HOG0000761	OG0000171	n11					g13421.t1	
N2.HOG0000762	OG0000171	n12					g14983.t2	
N2.HOG0000763	OG0000171	n14					g8045.t1	
N2.HOG0000764	OG0000172	n1					g8783.t1	
N2.HOG0000765	OG0000172	n5					g3975.t1	g22103.t1
N2.HOG0000766	OG0000172	n10					g13157.t1	
N2.HOG0000767	OG0000172	n13					g8244.t2	
N2.HOG0000768	OG0000173	n1					g8889.t2	
N2.HOG0000769	OG0000173	n6					g8571.t1	
N2.HOG0000770	OG0000173	n11					g3742.t1	
N2.HOG0000771	OG0000173	n14					g9284.t1	
N2.HOG0000772	OG0000174	n1					g3549.t1	
N2.HOG0000773	OG0000174	n6					g16477.t1	
N2.HOG0000774	OG0000174	n9						g22774.t1
N2.HOG0000775	OG0000174	n14					g9179.t1	
N2.HOG0000776	OG0000175	n1					g13371.t1	
N2.HOG0000777	OG0000175	n5					g14666.t1	
N2.HOG0000778	OG0000175	n10					g9172.t1	
N2.HOG0000779	OG0000175	n13					g4376.t1	
N2.HOG0000780	OG0000176	n1					g3677.t1	
N2.HOG0000781	OG0000176	n6					g15901.t1, g15902.t1	
N2.HOG0000782	OG0000176	n10					g10519.t6	
N2.HOG0000783	OG0000176	n14					g8989.t1	
N2.HOG0000784	OG0000177	n1					g15734.t1	
N2.HOG0000785	OG0000177	n5					g874.t5	
N2.HOG0000786	OG0000177	n10					g20759.t1	
N2.HOG0000787	OG0000177	n13					g15133.t1	
N2.HOG0000788	OG0000178	n6					g1685.t1, g1686.t1	
N2.HOG0000789	OG0000179	n1					g2196.t1	
N2.HOG0000790	OG0000179	n5					g9649.t2	
N2.HOG0000791	OG0000179	n10					g12471.t1	
N2.HOG0000792	OG0000179	n13					g2164.t1	
N2.HOG0000793	OG0000180	n1					g21227.t1	
N2.HOG0000794	OG0000180	n6					g13344.t1	
N2.HOG0000795	OG0000180	n9					g17321.t1	
N2.HOG0000796	OG0000180	n13					g3482.t1	
N2.HOG0000797	OG0000181	n1					g18012.t1	
N2.HOG0000798	OG0000181	n5					g19559.t2	
N2.HOG0000799	OG0000181	n9					g1005.t2	
N2.HOG0000800	OG0000181	n13					g7306.t1	
N2.HOG0000801	OG0000182	n1					g19099.t1	
N2.HOG0000802	OG0000182	n5					g964.t1	
N2.HOG0000803	OG0000182	n9					g10251.t1	
N2.HOG0000804	OG0000182	n12					g6641.t1	
N2.HOG0000805	OG0000183	n1					g14161.t1	
N2.HOG0000806	OG0000183	n5					g19620.t1	
N2.HOG0000807	OG0000183	n9					g10448.t1	
N2.HOG0000808	OG0000183	n12					g3934.t1	g22143.t1
N2.HOG0000809	OG0000184	n1					g3320.t1	
N2.HOG0000810	OG0000184	n6					g10586.t2	
N2.HOG0000811	OG0000184	n10					g10690.t1	
N2.HOG0000812	OG0000184	n13					g16741.t1	
N2.HOG0000813	OG0000185	n2					g12138.t1	
N2.HOG0000814	OG0000185	n5					g12137.t1	
N2.HOG0000815	OG0000185	n11					g12136.t1	
N2.HOG0000816	OG0000185	n15					g10910.t1	
N2.HOG0000817	OG0000186	n0					g19572.t1	
N2.HOG0000818	OG0000188	n1					g19910.t1	
N2.HOG0000819	OG0000188	n6					g1262.t2	
N2.HOG0000820	OG0000188	n11					g7479.t2	
N2.HOG0000821	OG0000188	n13					g18491.t1	
N2.HOG0000822	OG0000189	n1					g7201.t3	
N2.HOG0000823	OG0000189	n5					g13443.t1	
N2.HOG0000824	OG0000189	n7					g18849.t1	
N2.HOG0000825	OG0000189	n12					g8310.t1	
N2.HOG0000826	OG0000189	n13					g1307.t8	
N2.HOG0000827	OG0000190	n1					g14405.t1	
N2.HOG0000828	OG0000190	n6					g20063.t1	
N2.HOG0000829	OG0000190	n9					g12223.t1	
N2.HOG0000830	OG0000190	n12					g5175.t1	
N2.HOG0000831	OG0000191	n1					g21782.t1	
N2.HOG0000832	OG0000191	n5					g11709.t1	
N2.HOG0000833	OG0000191	n9					g11710.t3	
N2.HOG0000834	OG0000191	n12					g5394.t1	
N2.HOG0000835	OG0000192	n1					g17941.t2	
N2.HOG0000836	OG0000192	n5					g16523.t1	
N2.HOG0000837	OG0000192	n10					g6501.t2	
N2.HOG0000838	OG0000192	n12					g5590.t1	
N2.HOG0000839	OG0000193	n1					g7184.t1	
N2.HOG0000840	OG0000193	n6					g18529.t3	
N2.HOG0000841	OG0000193	n9					g1021.t3	
N2.HOG0000842	OG0000193	n12					g19848.t1	
N2.HOG0000843	OG0000194	n1					g15196.t1	
N2.HOG0000844	OG0000194	n5					g21045.t2	
N2.HOG0000845	OG0000194	n9					g19388.t1	
N2.HOG0000846	OG0000194	n12					g20344.t1	
N2.HOG0000847	OG0000195	n0					g12094.t1, g12090.t1, g12093.t1, g12092.t1, g12091.t1, g12095.t1, g746.t1, g15909.t1, g5734.t1, g17736.t1, g12089.t1	
N2.HOG0000848	OG0000196	n1					g14215.t1	
N2.HOG0000849	OG0000196	n9					g18891.t1, g15301.t1	
N2.HOG0000850	OG0000196	n12					g20649.t2	
N2.HOG0000851	OG0000197	n1					g15362.t1	
N2.HOG0000852	OG0000197	n6					g15597.t1	
N2.HOG0000853	OG0000197	n9					g18493.t3	
N2.HOG0000854	OG0000197	n12					g8083.t1	
N2.HOG0000855	OG0000198	n1					g3551.t1	
N2.HOG0000856	OG0000198	n5					g10636.t2	
N2.HOG0000857	OG0000198	n10					g8385.t2	
N2.HOG0000858	OG0000198	n12					g8836.t2	
N2.HOG0000859	OG0000199	n1					g2147.t1	
N2.HOG0000860	OG0000199	n5					g12924.t5	
N2.HOG0000861	OG0000199	n9					g11580.t2	
N2.HOG0000862	OG0000199	n12					g8650.t2	
N2.HOG0000863	OG0000200	n1					g13377.t7	
N2.HOG0000864	OG0000200	n5					g14683.t2	
N2.HOG0000865	OG0000200	n8					g4254.t1	g22545.t3
N2.HOG0000866	OG0000200	n12					g8407.t3	
N2.HOG0000867	OG0000201	n2					g1607.t1	
N2.HOG0000868	OG0000201	n6					g12803.t1	
N2.HOG0000869	OG0000201	n10					g8495.t1	
N2.HOG0000870	OG0000201	n13					g3792.t1	
N2.HOG0000871	OG0000202	n1					g3820.t2	
N2.HOG0000872	OG0000202	n5					g3567.t2	
N2.HOG0000873	OG0000202	n9					g3685.t1	
N2.HOG0000874	OG0000202	n12					g8472.t1	
N2.HOG0000875	OG0000203	n1					g6024.t1	
N2.HOG0000876	OG0000203	n7					g15223.t1	
N2.HOG0000877	OG0000203	n12					g103.t1	
N2.HOG0000878	OG0000203	n13					g16832.t1	
N2.HOG0000879	OG0000204	n1					g2157.t2	
N2.HOG0000880	OG0000204	n5					g11506.t1	
N2.HOG0000881	OG0000204	n9					g21292.t1	
N2.HOG0000882	OG0000204	n12					g15424.t1	
N2.HOG0000883	OG0000205	n1					g13432.t1	
N2.HOG0000884	OG0000205	n6					g15757.t1	
N2.HOG0000885	OG0000205	n11					g11721.t1	
N2.HOG0000886	OG0000205	n13					g7073.t3	
N2.HOG0000887	OG0000206	n2					g12628.t1	
N2.HOG0000888	OG0000206	n4					g1639.t1	
N2.HOG0000889	OG0000206	n10					g1764.t1	
N2.HOG0000890	OG0000206	n14					g1765.t1	
N2.HOG0000891	OG0000207	n1					g2039.t1	
N2.HOG0000892	OG0000207	n5					g12299.t1	
N2.HOG0000893	OG0000207	n9					g9806.t3	
N2.HOG0000894	OG0000207	n12					g1645.t1	
N2.HOG0000895	OG0000208	n1					g12392.t1	
N2.HOG0000896	OG0000208	n5					g10023.t1	
N2.HOG0000897	OG0000208	n9					g12549.t1	
N2.HOG0000898	OG0000208	n12					g1758.t1	
N2.HOG0000899	OG0000209	n1					g12474.t1	
N2.HOG0000900	OG0000209	n5					g2055.t5	
N2.HOG0000901	OG0000209	n8					g11718.t2	
N2.HOG0000902	OG0000209	n11					g1787.t1, g1786.t1	
N2.HOG0000903	OG0000210	n2					g7134.t1	
N2.HOG0000904	OG0000210	n8					g1141.t1, g1142.t1	
N2.HOG0000905	OG0000210	n11					g1795.t1, g1796.t1	
N2.HOG0000906	OG0000211	n1					g16871.t1	
N2.HOG0000907	OG0000211	n5					g3147.t1	
N2.HOG0000908	OG0000211	n8					g1956.t1	
N2.HOG0000909	OG0000211	n13					g13137.t1	
N2.HOG0000910	OG0000212	n1					g14529.t1	
N2.HOG0000911	OG0000212	n6					g19497.t1	
N2.HOG0000912	OG0000212	n9					g12158.t1	
N2.HOG0000913	OG0000212	n12					g2006.t1	
N2.HOG0000914	OG0000213	n1					g6863.t2	
N2.HOG0000915	OG0000213	n5					g3634.t1	
N2.HOG0000916	OG0000213	n9					g12296.t2	
N2.HOG0000917	OG0000213	n12					g2042.t1	
N2.HOG0000918	OG0000214	n2					g18042.t1	
N2.HOG0000919	OG0000214	n6					g21751.t1	
N2.HOG0000920	OG0000214	n11					g19146.t2	
N2.HOG0000921	OG0000214	n13					g351.t1	
N2.HOG0000922	OG0000214	n14					g6788.t1	
N2.HOG0000923	OG0000215	n1					g19623.t1	
N2.HOG0000924	OG0000215	n6					g5385.t1, g10909.t1, g10924.t1, g10962.t2	
N2.HOG0000925	OG0000215	n10					g21701.t1, g21720.t1, g21732.t1, g21695.t1	
N2.HOG0000926	OG0000216	n1					g14769.t1	
N2.HOG0000927	OG0000216	n6					g13609.t1	
N2.HOG0000928	OG0000216	n11					g3728.t1	
N2.HOG0000929	OG0000216	n13					g4152.t2	g22567.t1
N2.HOG0000930	OG0000217	n1					g3524.t1	
N2.HOG0000931	OG0000217	n7					g16113.t1	
N2.HOG0000932	OG0000217	n10					g10517.t1	
N2.HOG0000933	OG0000218	n1					g11606.t2	
N2.HOG0000934	OG0000218	n7					g11119.t1	
N2.HOG0000935	OG0000219	n2					g16981.t2	
N2.HOG0000936	OG0000219	n5					g17727.t1	
N2.HOG0000937	OG0000219	n9					g19243.t13	
N2.HOG0000938	OG0000219	n10					g18588.t2	
N2.HOG0000939	OG0000219	n13					g7476.t16	
N2.HOG0000940	OG0000219	n14					g9495.t2	
N2.HOG0000941	OG0000220	n1					g10596.t1	g22839.t1
N2.HOG0000942	OG0000220	n7					g10633.t1	g22765.t1
N2.HOG0000943	OG0000220	n12					g2732.t1	
N2.HOG0000944	OG0000222	n1					g12042.t1	
N2.HOG0000945	OG0000222	n8					g12041.t1	
N2.HOG0000946	OG0000222	n9					g12040.t1	
N2.HOG0000947	OG0000222	n11					g14372.t1	
N2.HOG0000948	OG0000223	n0					g10159.t1, g10162.t1, g10163.t1, g10164.t1, g10165.t2	
N2.HOG0000949	OG0000224	n2					g9794.t1, g9798.t2, g9796.t1, g9797.t1	
N2.HOG0000950	OG0000224	n12					g9792.t1, g9793.t1	
N2.HOG0000951	OG0000225	n0					g2804.t1, g2814.t1, g2809.t1, g2806.t1, g2812.t1, g2815.t1, g2805.t1, g2813.t1, g2807.t1, g2811.t1	
N2.HOG0000952	OG0000226	n1					g9206.t1	
N2.HOG0000953	OG0000226	n5					g3733.t1	
N2.HOG0000954	OG0000226	n9					g12339.t2	
N2.HOG0000955	OG0000228	n4					g4804.t1, g4805.t1	
