HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N1.HOG0000256	OG0000030	n17		ApeQuad08677-RA	rna-XM_040165138.1		g13309.t1, g42.t1	
N1.HOG0000257	OG0000030	n20		ApeQuad01831-RA	rna-XM_040160355.1		g11823.t1	
N1.HOG0000258	OG0000030	n23		ApeQuad05798-RA	rna-XM_040162593.1	rna-XM_040168424.1	g10437.t1	
N1.HOG0000259	OG0000030	n27		ApeQuad05460-RA	rna-XM_040203231.1		g9324.t1	
N1.HOG0000260	OG0000031	n8			rna-XM_040174984.1, rna-XM_040174930.1, rna-XM_040174982.1, rna-XM_040174986.1, rna-XM_040174985.1		g15485.t8	
N1.HOG0000261	OG0000031	n13			rna-XM_040174994.1, rna-XM_040174998.1, rna-XM_040169776.1, rna-XM_040174983.1, rna-XM_040169697.1, rna-XM_040169696.1, rna-XM_040174989.1, rna-XM_040174993.1, rna-XM_040174991.1, rna-XM_040174992.1, rna-XM_040174990.1, rna-XM_040174997.1, rna-XM_040174564.1, rna-XM_040174987.1		g15488.t1	
N1.HOG0000262	OG0000031	n27			rna-XM_040172669.1, rna-XM_040172930.1			
N1.HOG0000263	OG0000031	n28			rna-XM_040172932.1, rna-XM_040172670.1, rna-XM_040172928.1			
N1.HOG0000264	OG0000032	n0			rna-XM_040177452.1, rna-XM_040177453.1, rna-XM_040177455.1, rna-XM_040172090.1, rna-XM_040202186.1, rna-XM_040202189.1, rna-XM_040176585.1		g17332.t1, g17333.t1, g19534.t2	g22773.t1
N1.HOG0000265	OG0000033	n1		ApeQuad16340-RA, ApeQuad16402-RA, ApeQuad16397-RA, ApeQuad16430-RA, ApeQuad16434-RA, ApeQuad16439-RA	rna-XM_040187882.1, rna-XM_040189474.1, rna-XM_040187889.1, rna-XM_040187919.1		g2331.t1	
N1.HOG0000266	OG0000033	n14		ApeQuad17091-RA	rna-XM_040169680.1, rna-XM_040189435.1, rna-XM_040187880.1, rna-XM_040189321.1, rna-XM_040189467.1, rna-XM_040189468.1, rna-XM_040189475.1, rna-XM_040189438.1, rna-XM_040189466.1, rna-XM_040189472.1, rna-XM_040169499.1, rna-XM_040189479.1, rna-XM_040188061.1		g7446.t1, g1580.t1	
N1.HOG0000267	OG0000034	n1		ApeQuad19648-RA	rna-XM_040177319.1		g17062.t2	
N1.HOG0000268	OG0000034	n9		ApeQuad15852-RA	rna-XM_040191917.1			
N1.HOG0000269	OG0000034	n14		ApeQuad20254-RA	rna-XM_040176956.1		g16581.t1	
N1.HOG0000270	OG0000034	n17		ApeQuad15737-RA	rna-XM_040191305.1		g2859.t1	
N1.HOG0000271	OG0000034	n21		ApeQuad15521-RA	rna-XM_040190362.1		g2603.t1	
N1.HOG0000272	OG0000034	n24		ApeQuad15520-RA	rna-XM_040191845.1		g2602.t1	
N1.HOG0000273	OG0000034	n27		ApeQuad03419-RA	rna-XM_040177392.1		g17411.t1	
N1.HOG0000274	OG0000035	n1		ApeQuad09675-RA	rna-XM_040184638.1		g19805.t2	
N1.HOG0000275	OG0000035	n6			rna-XM_040184643.1		g19804.t1	
N1.HOG0000276	OG0000035	n9			rna-XM_040185313.1, rna-XM_040185296.1		g20094.t1	
N1.HOG0000277	OG0000035	n12		ApeQuad09993-RA	rna-XM_040185295.1		g20095.t1	
N1.HOG0000278	OG0000035	n16		ApeQuad01868-RA	rna-XM_040159912.1		g11865.t1	
N1.HOG0000279	OG0000035	n21		ApeQuad05756-RA, ApeQuad05790-RA, ApeQuad05794-RA				
N1.HOG0000280	OG0000035	n24			rna-XM_040163908.1		g10465.t1	
N1.HOG0000281	OG0000035	n25			rna-XM_040162643.1, rna-XM_040162662.1, rna-XM_040163015.1	rna-XM_040168718.1	g10439.t1	
N1.HOG0000282	OG0000036	n1		ApeQuad04704-RA	rna-XM_040202789.1		g8839.t5	
N1.HOG0000283	OG0000036	n5		ApeQuad07327-RA	rna-XM_040192878.1		g4160.t2	g22450.t1
N1.HOG0000284	OG0000036	n12		ApeQuad12589-RA	rna-XM_040172152.1		g14302.t2	
N1.HOG0000285	OG0000036	n15					g13403.t1	
N1.HOG0000286	OG0000036	n17		ApeQuad19675-RA	rna-XM_040177086.1		g17091.t2	
N1.HOG0000287	OG0000036	n20		ApeQuad16267-RA	rna-XM_040191319.1			
N1.HOG0000288	OG0000036	n23		ApeQuad11339-RA			g7984.t2	
N1.HOG0000289	OG0000036	n25		ApeQuad01003-RA	rna-XM_040190974.1		g1359.t2	
N1.HOG0000290	OG0000037	n1			rna-XM_040201815.1, rna-XM_040202179.1, rna-XM_040201995.1			
N1.HOG0000291	OG0000037	n6			rna-XM_040201809.1, rna-XM_040202214.1			
N1.HOG0000292	OG0000037	n8		ApeQuad11210-RA	rna-XM_040202224.1, rna-XM_040202173.1, rna-XM_040202174.1, rna-XM_040202177.1, rna-XM_040202180.1, rna-XM_040202178.1, rna-XM_040202185.1, rna-XM_040202181.1, rna-XM_040202176.1, rna-XM_040202010.1, rna-XM_040202277.1, rna-XM_040201956.1, rna-XM_040202128.1, rna-XM_040201972.1, rna-XM_040201993.1, rna-XM_040201973.1, rna-XM_040202215.1, rna-XM_040202031.1, rna-XM_040202105.1, rna-XM_040201550.1			
N1.HOG0000293	OG0000038	n1		ApeQuad07542-RA	rna-XM_040193374.1		g4335.t1	g22396.t1
N1.HOG0000294	OG0000038	n6		ApeQuad04584-RA			g8974.t1	
N1.HOG0000295	OG0000038	n9		ApeQuad07244-RA	rna-XM_040193232.1		g4078.t1	g22000.t1
N1.HOG0000296	OG0000038	n13		ApeQuad05574-RA	rna-XM_040204899.1		g9225.t2	
N1.HOG0000297	OG0000038	n17		ApeQuad07212-RA	rna-XM_040192848.1		g4043.t1	g22035.t1
N1.HOG0000298	OG0000038	n21		ApeQuad18345-RA	rna-XM_040160115.1		g9804.t1	
N1.HOG0000299	OG0000038	n24		ApeQuad07643-RA	rna-XM_040192418.1		g4515.t1	g21961.t1
N1.HOG0000300	OG0000039	n1		ApeQuad10646-RA	rna-XM_040183461.1		g20359.t3	
N1.HOG0000301	OG0000039	n5		ApeQuad12846-RA	rna-XM_040171085.1		g14445.t2	
N1.HOG0000302	OG0000039	n11		ApeQuad10581-RA	rna-XM_040183914.1		g20419.t2	
N1.HOG0000303	OG0000039	n14		ApeQuad12977-RA	rna-XM_040170912.1		g14594.t1	
N1.HOG0000304	OG0000039	n18		ApeQuad04313-RA	rna-XM_040187026.1		g21659.t1	
N1.HOG0000305	OG0000039	n21		ApeQuad15549-RA	rna-XM_040191294.1		g2634.t1	
N1.HOG0000306	OG0000039	n24		ApeQuad02632-RA	rna-XM_040194908.1		g4895.t1	
N1.HOG0000307	OG0000040	n1		ApeQuad08423-RA	rna-XM_040173842.1		g15715.t1	
N1.HOG0000308	OG0000040	n6		ApeQuad13834-RA	rna-XM_040180751.1		g18778.t1	
N1.HOG0000309	OG0000040	n10		ApeQuad12095-RA, ApeQuad07963-RA	rna-XM_040174714.1			
N1.HOG0000310	OG0000040	n17		ApeQuad20334-RA	rna-XM_040177253.1		g16502.t2	
N1.HOG0000311	OG0000040	n20			rna-XM_040178811.1		g17963.t2	
N1.HOG0000312	OG0000040	n24		ApeQuad02730-RA	rna-XM_040196486.1		g4995.t2	
N1.HOG0000313	OG0000041	n1		ApeQuad07455-RA	rna-XM_040192775.1		g4283.t1	g22438.t1
N1.HOG0000314	OG0000041	n7		ApeQuad07454-RA	rna-XM_040192776.1		g4282.t1	g22439.t1
N1.HOG0000315	OG0000041	n13			rna-XM_040192769.1		g4281.t1	g22440.t1
N1.HOG0000316	OG0000041	n18		ApeQuad05599-RA	rna-XM_040205102.1		g9201.t1	
N1.HOG0000317	OG0000041	n21		ApeQuad09802-RA	rna-XM_040205099.1		g9202.t1	
N1.HOG0000318	OG0000041	n24		ApeQuad03095-RA	rna-XM_040195413.1		g5168.t1	
N1.HOG0000319	OG0000042	n0			rna-XM_040169903.1, rna-XM_040202219.1, rna-XM_040202220.1, rna-XM_040201780.1, rna-XM_040192177.1, rna-XM_040202229.1, rna-XM_040202028.1, rna-XM_040170156.1, rna-XM_040202221.1, rna-XM_040202348.1, rna-XM_040202213.1, rna-XM_040202343.1, rna-XM_040202225.1, rna-XM_040202227.1, rna-XM_040201783.1, rna-XM_040201784.1, rna-XM_040201789.1, rna-XM_040201782.1, rna-XM_040201787.1, rna-XM_040202228.1, rna-XM_040201791.1, rna-XM_040201781.1, rna-XM_040202226.1, rna-XM_040201779.1, rna-XM_040201788.1, rna-XM_040202345.1, rna-XM_040202346.1, rna-XM_040202362.1			
N1.HOG0000320	OG0000043	n1		ApeQuad10069-RA	rna-XM_040184192.1		g20173.t1	
N1.HOG0000321	OG0000043	n5		ApeQuad13248-RA	rna-XM_040170843.1		g14883.t1	
N1.HOG0000322	OG0000043	n10		ApeQuad04453-RA	rna-XM_040169402.1		g21803.t6	
N1.HOG0000323	OG0000043	n14		ApeQuad15652-RA	rna-XM_040190151.1		g2763.t7	
N1.HOG0000324	OG0000043	n18		ApeQuad17958-RA	rna-XM_040196944.1		g5874.t6	
N1.HOG0000325	OG0000043	n23		ApeQuad02433-RA	rna-XM_040194807.1		g4621.t3	
N1.HOG0000326	OG0000044	n1		ApeQuad03571-RA	rna-XM_040186055.1		g20772.t1	
N1.HOG0000327	OG0000044	n6		ApeQuad13577-RA	rna-XM_040180455.1		g19033.t1, g19034.t1	
N1.HOG0000328	OG0000044	n11		ApeQuad19947-RA	rna-XM_040176301.1		g16785.t1	
N1.HOG0000329	OG0000044	n15		ApeQuad15608-RA	rna-XM_040189900.1		g2698.t1	
N1.HOG0000330	OG0000044	n19		ApeQuad17700-RA	rna-XM_040198078.1		g5979.t1	
N1.HOG0000331	OG0000044	n22		ApeQuad02859-RA	rna-XM_040196760.1		g5422.t1	
N1.HOG0000332	OG0000045	n1		ApeQuad03463-RA	rna-XM_040186383.1		g20879.t1	
N1.HOG0000333	OG0000045	n5		ApeQuad21371-RA	rna-XM_040182603.1		g19381.t1	
N1.HOG0000334	OG0000045	n12		ApeQuad12812-RA	rna-XM_040170285.1		g14407.t4	
N1.HOG0000335	OG0000045	n16			rna-XM_040185243.1		g20317.t4	
N1.HOG0000336	OG0000045	n20			rna-XM_040170437.1		g14710.t2	
N1.HOG0000337	OG0000045	n23			rna-XM_040183481.1		g20701.t2	
N1.HOG0000338	OG0000047	n1		ApeQuad20439-RA, ApeQuad13895-RA	rna-XM_040185187.1, rna-XM_040173102.1, rna-XM_040175267.1		g15978.t1	
N1.HOG0000339	OG0000047	n9		ApeQuad21661-RA, ApeQuad21663-RA, ApeQuad20444-RA	rna-XM_040185189.1, rna-XM_040175085.1			
N1.HOG0000340	OG0000047	n14		ApeQuad16422-RA, ApeQuad16423-RA, ApeQuad20417-RA, ApeQuad20435-RA, ApeQuad20437-RA, ApeQuad20438-RA, ApeQuad20433-RA	rna-XM_040175253.1, rna-XM_040175594.1		g15980.t1	
N1.HOG0000341	OG0000047	n23		ApeQuad10978-RA	rna-XM_040202319.1		g7783.t2	
N1.HOG0000342	OG0000048	n1		ApeQuad13500-RA	rna-XM_040183060.1		g19102.t3	
N1.HOG0000343	OG0000048	n5		ApeQuad00844-RA	rna-XM_040179898.1		g980.t1	
N1.HOG0000344	OG0000048	n9		ApeQuad15078-RA	rna-XM_040198752.1			
N1.HOG0000345	OG0000048	n13		ApeQuad13630-RA	rna-XM_040179884.1		g18971.t1	
N1.HOG0000346	OG0000048	n16		ApeQuad21426-RA	rna-XM_040181622.1		g19329.t1	
N1.HOG0000347	OG0000048	n20		ApeQuad11590-RA	rna-XM_040169230.1		g18201.t3	
N1.HOG0000348	OG0000048	n23		ApeQuad04503-RA	rna-XM_040185466.1		g21862.t1	
N1.HOG0000349	OG0000049	n1			rna-XM_040194717.1		g1376.t1, g1377.t1, g1381.t1, g1379.t1, g1383.t1, g1384.t1, g14734.t1, g1993.t1, g1994.t1, g1995.t1, g1996.t1, g65.t1	
N1.HOG0000350	OG0000049	n14					g3656.t1, g3657.t1, g5584.t1, g5583.t2, g5446.t1, g66.t1, g5447.t1, g5449.t1, g64.t1, g12347.t1, g12348.t2	
N1.HOG0000351	OG0000050	n0					g17458.t1, g17604.t1, g20689.t1, g8690.t1, g20296.t1, g3376.t1, g12150.t1, g4670.t1, g4712.t1, g2784.t1, g11668.t1, g17359.t1, g20728.t1, g1182.t1, g18860.t1, g1554.t1, g9402.t1, g9677.t1, g9868.t1, g1644.t1, g1883.t1, g7597.t1	g22825.t1
N1.HOG0000352	OG0000051	n1		ApeQuad16353-RA	rna-XM_040189429.1		g2317.t1	
N1.HOG0000353	OG0000051	n6		ApeQuad09218-RA	rna-XM_040164246.1		g12704.t1	
N1.HOG0000354	OG0000051	n10		ApeQuad13298-RA	rna-XM_040170754.1		g14943.t1	
N1.HOG0000355	OG0000051	n15			rna-XM_040184396.1		g1135.t1	
N1.HOG0000356	OG0000051	n18			rna-XM_040184375.1		g1133.t2	
N1.HOG0000357	OG0000051	n20		ApeQuad09155-RA	rna-XM_040165699.1		g12769.t2	
N1.HOG0000358	OG0000052	n1		ApeQuad14115-RA	rna-XM_040181024.1		g18488.t2	
N1.HOG0000359	OG0000052	n5		ApeQuad08308-RA			g15595.t4	
N1.HOG0000360	OG0000052	n8		ApeQuad08528-RA	rna-XM_040174663.1		g15815.t1	
N1.HOG0000361	OG0000052	n14			rna-XM_040181030.1		g18490.t1	
N1.HOG0000362	OG0000052	n15			rna-XM_040172686.1		g15814.t1	
N1.HOG0000363	OG0000052	n17		ApeQuad13642-RA	rna-XM_040181781.1		g18962.t2	
N1.HOG0000364	OG0000052	n22			rna-XM_040179433.1		g1264.t1	
N1.HOG0000365	OG0000052	n23			rna-XM_040183840.1		g19909.t1	
N1.HOG0000366	OG0000053	n1		ApeQuad05258-RA	rna-XM_040203814.1		g9136.t1	
N1.HOG0000367	OG0000053	n5		ApeQuad06867-RA	rna-XM_040192602.1		g3737.t1	
N1.HOG0000368	OG0000053	n11		ApeQuad01202-RA	rna-XM_040189779.1		g1401.t2	
N1.HOG0000369	OG0000053	n13		ApeQuad10875-RA	rna-XM_040201833.1		g7672.t1	
N1.HOG0000370	OG0000053	n18			rna-XM_040188951.1		g1853.t1	
N1.HOG0000371	OG0000053	n21			rna-XM_040190879.1		g3399.t1	
N1.HOG0000372	OG0000053	n23					g17066.t1	
N1.HOG0000373	OG0000054	n1		ApeQuad07947-RA	rna-XM_040174384.1		g15234.t1	
N1.HOG0000374	OG0000054	n6		ApeQuad03537-RA	rna-XM_040186070.1		g20801.t1	
N1.HOG0000375	OG0000054	n11		ApeQuad08096-RA	rna-XM_040175196.1		g15369.t2	
N1.HOG0000376	OG0000054	n14		ApeQuad13687-RA, ApeQuad13688-RA	rna-XM_040181366.1		g18923.t1	
N1.HOG0000377	OG0000054	n22		ApeQuad11051-RA				
N1.HOG0000378	OG0000054	n23		ApeQuad11052-RA				
N1.HOG0000379	OG0000055	n1		ApeQuad18872-RA	rna-XM_040166740.1		g14017.t5	
N1.HOG0000380	OG0000055	n5		ApeQuad12531-RA	rna-XM_040171927.1		g14110.t1	
N1.HOG0000381	OG0000055	n10			rna-XM_040179761.1		g19611.t3	
N1.HOG0000382	OG0000055	n12		ApeQuad02036-RA	rna-XM_040202652.1		g11576.t1	
N1.HOG0000383	OG0000055	n16		ApeQuad06750-RA	rna-XM_040194142.1		g3637.t3, g3639.t1, g3638.t1	
N1.HOG0000384	OG0000055	n21		ApeQuad05578-RA	rna-XM_040204756.1		g9219.t1	
N1.HOG0000385	OG0000056	n1		ApeQuad06103-RA	rna-XM_040161964.1	rna-XM_040168809.1	g10703.t1	g22796.t1
N1.HOG0000386	OG0000056	n7			rna-XM_040174595.1		g16489.t1	
N1.HOG0000387	OG0000056	n9					g14856.t1	
N1.HOG0000388	OG0000056	n11		ApeQuad19805-RA	rna-XM_040175883.1		g17179.t2	
N1.HOG0000389	OG0000056	n15		ApeQuad15491-RA	rna-XM_040191241.1		g2571.t1	
N1.HOG0000390	OG0000056	n18		ApeQuad04676-RA	rna-XM_040204259.1			
N1.HOG0000391	OG0000056	n20		ApeQuad07277-RA	rna-XM_040192978.1		g4112.t1	g21967.t1
N1.HOG0000392	OG0000057	n1		ApeQuad07738-RA	rna-XM_040193854.1		g4505.t1	g21948.t1
N1.HOG0000393	OG0000057	n6		ApeQuad05081-RA	rna-XM_040202797.1		g8455.t2	
N1.HOG0000394	OG0000057	n10		ApeQuad06564-RA	rna-XM_040163352.1		g10877.t1	
N1.HOG0000395	OG0000057	n13		ApeQuad20536-RA	rna-XM_040174498.1		g16085.t1	
N1.HOG0000396	OG0000057	n17		ApeQuad04815-RA	rna-XM_040203917.1			
N1.HOG0000397	OG0000057	n19		ApeQuad07344-RA	rna-XM_040193377.1		g4182.t2	g22474.t1
N1.HOG0000398	OG0000058	n1		ApeQuad15219-RA	rna-XM_040200342.1		g7450.t1	
N1.HOG0000399	OG0000058	n7			rna-XM_040160944.1		g10147.t1	
N1.HOG0000400	OG0000058	n9					g3691.t1	
N1.HOG0000401	OG0000058	n12			rna-XM_040199724.1		g7039.t1	
N1.HOG0000402	OG0000058	n14		ApeQuad18705-RA	rna-XM_040160835.1		g10145.t1	
N1.HOG0000403	OG0000058	n18		ApeQuad14032-RA	rna-XM_040182965.1		g18572.t1	
N1.HOG0000404	OG0000058	n21		ApeQuad19416-RA	rna-XM_040169175.1		g13419.t2	
N1.HOG0000405	OG0000059	n2			rna-XM_040203782.1		g9178.t1	
N1.HOG0000406	OG0000059	n4		ApeQuad05305-RA			g16428.t1	
N1.HOG0000407	OG0000059	n11			rna-XM_040171378.1		g14325.t1	
N1.HOG0000408	OG0000059	n13			rna-XM_040181430.1		g697.t1	
N1.HOG0000409	OG0000059	n16			rna-XM_040173753.1		g15270.t1	
N1.HOG0000410	OG0000059	n19			rna-XM_040202522.1		g7904.t1	
N1.HOG0000411	OG0000059	n21					g1290.t1	
N1.HOG0000412	OG0000059	n22			rna-XM_040185632.1			
N1.HOG0000413	OG0000060	n1			rna-XM_040202849.1		g9171.t1	
N1.HOG0000414	OG0000060	n5			rna-XM_040171821.1		g14262.t1	
N1.HOG0000415	OG0000060	n8			rna-XM_040185607.1		g21122.t1	
N1.HOG0000416	OG0000060	n12			rna-XM_040165798.1		g12780.t1	
N1.HOG0000417	OG0000060	n14			rna-XM_040190071.1		g3007.t1	
N1.HOG0000418	OG0000060	n17			rna-XM_040199904.1		g7368.t1	
N1.HOG0000419	OG0000060	n19			rna-XM_040195531.1		g4629.t1	
N1.HOG0000420	OG0000060	n21			rna-XM_040169902.1			
N1.HOG0000421	OG0000061	n1		ApeQuad12002-RA	rna-XM_040178061.1		g17877.t1	
N1.HOG0000422	OG0000061	n5		ApeQuad19814-RA	rna-XM_040177161.1		g17172.t1	
N1.HOG0000423	OG0000061	n9		ApeQuad17246-RA, ApeQuad17247-RA, ApeQuad17290-RA, ApeQuad17296-RA, ApeQuad17297-RA, ApeQuad17291-RA	rna-XM_040197456.1		g6413.t1	
N1.HOG0000424	OG0000061	n19			rna-XM_040198425.1		g6055.t1	
N1.HOG0000425	OG0000061	n21			rna-XM_040195484.1		g4990.t1	
N1.HOG0000426	OG0000062	n1		ApeQuad04152-RA	rna-XM_040185945.1		g21106.t4	
N1.HOG0000427	OG0000062	n7		ApeQuad15881-RA	rna-XM_040190138.1		g3021.t1	
N1.HOG0000428	OG0000062	n12		ApeQuad12989-RA	rna-XM_040170614.1		g14608.t1	
N1.HOG0000429	OG0000062	n15		ApeQuad09702-RA			g19832.t3	
N1.HOG0000430	OG0000062	n17		ApeQuad17511-RA	rna-XM_040196882.1		g6169.t1	
N1.HOG0000431	OG0000062	n20		ApeQuad03402-RA	rna-XM_040196807.1		g5609.t2	
N1.HOG0000432	OG0000063	n1		ApeQuad11005-RA	rna-XM_040201012.1		g7811.t1	
N1.HOG0000433	OG0000063	n5		ApeQuad21028-RA	rna-XM_040182127.1		g19642.t1	
N1.HOG0000434	OG0000063	n9			rna-XM_040170450.1		g14185.t1	
N1.HOG0000435	OG0000063	n11			rna-XM_040190801.1		g159.t1	
N1.HOG0000436	OG0000063	n13		ApeQuad12721-RA	rna-XM_040171856.1		g14181.t1, g160.t1	
N1.HOG0000437	OG0000063	n18		ApeQuad21027-RA			g19641.t2	
N1.HOG0000438	OG0000063	n20		ApeQuad11004-RA	rna-XM_040201007.1		g7809.t1	
N1.HOG0000439	OG0000064	n1		ApeQuad07744-RA	rna-XM_040192807.1		g4500.t1	g21942.t1
N1.HOG0000440	OG0000064	n6		ApeQuad04848-RA	rna-XM_040204345.1, rna-XM_040204344.1		g8702.t1, g8703.t1	
N1.HOG0000441	OG0000064	n13		ApeQuad07745-RA	rna-XM_040193103.1		g4498.t1	g21940.t1
N1.HOG0000442	OG0000064	n17		ApeQuad05615-RA	rna-XM_040169518.1, rna-XM_040202714.1, rna-XM_040169519.1		g9452.t1	
N1.HOG0000443	OG0000065	n1		ApeQuad05244-RA	rna-XM_040203866.1		g9122.t1	
N1.HOG0000444	OG0000065	n6		ApeQuad07705-RA	rna-XM_040192689.1		g4557.t1	g22636.t1
N1.HOG0000445	OG0000065	n12		ApeQuad20704-RA	rna-XM_040174870.1		g16243.t6	
N1.HOG0000446	OG0000065	n17		ApeQuad06597-RA	rna-XM_040164061.1		g10912.t2	
N1.HOG0000447	OG0000065	n20		ApeQuad05453-RA	rna-XM_040203206.1		g9331.t3	
N1.HOG0000448	OG0000066	n1		ApeQuad04632-RA	rna-XM_040203559.1		g8913.t1	
N1.HOG0000449	OG0000066	n6		ApeQuad04791-RA	rna-XM_040202888.1		g8757.t1	
N1.HOG0000450	OG0000066	n11		ApeQuad20892-RA	rna-XM_040173239.1		g16417.t2	
N1.HOG0000451	OG0000066	n14		ApeQuad05953-RA	rna-XM_040161829.1	rna-XM_040168665.1	g10561.t1	
N1.HOG0000452	OG0000066	n19		ApeQuad05145-RA	rna-XM_040203358.1		g9055.t1	
N1.HOG0000453	OG0000067	n1			rna-XM_040190882.1		g3370.t1	
N1.HOG0000454	OG0000067	n6					g17563.t1	
N1.HOG0000455	OG0000067	n19			rna-XM_040178098.1		g17562.t1	
N1.HOG0000456	OG0000068	n1		ApeQuad15664-RA	rna-XM_040190726.1		g2773.t3	
N1.HOG0000457	OG0000068	n5					g21822.t1	
N1.HOG0000458	OG0000068	n9		ApeQuad04241-RA	rna-XM_040187530.1		g21587.t1	
N1.HOG0000459	OG0000068	n14			rna-XM_040169643.1			
N1.HOG0000460	OG0000068	n15			rna-XM_040191055.1		g2535.t3	
N1.HOG0000461	OG0000068	n17		ApeQuad19554-RA	rna-XM_040176311.1		g21191.t1, g17275.t1, g17277.t3	
N1.HOG0000462	OG0000068	n22					g21821.t1	
N1.HOG0000463	OG0000069	n1			rna-XM_040182815.1		g19136.t1	
N1.HOG0000464	OG0000069	n4			rna-XM_040184251.1		g728.t1	
N1.HOG0000465	OG0000069	n7					g12593.t1	
N1.HOG0000466	OG0000069	n10			rna-XM_040193657.1		g4196.t1	
N1.HOG0000467	OG0000069	n11			rna-XM_040190727.1, rna-XM_040191766.1, rna-XM_040190729.1, rna-XM_040190728.1		g2707.t1, g2709.t1, g2714.t1, g2715.t1, g2711.t1, g2710.t1, g2712.t1, g2708.t1, g2713.t1	
N1.HOG0000468	OG0000070	n1					g17373.t1, g17376.t1, g17375.t1	
N1.HOG0000469	OG0000070	n5					g17371.t1, g17374.t1, g17372.t1	
N1.HOG0000470	OG0000070	n8			rna-XM_040205107.1			
N1.HOG0000471	OG0000070	n16			rna-XM_040175695.1, rna-XM_040177433.1, rna-XM_040177649.1, rna-XM_040169429.1, rna-XM_040177647.1, rna-XM_040169430.1			
N1.HOG0000472	OG0000071	n4		ApeQuad05241-RA	rna-XM_040189325.1			
N1.HOG0000473	OG0000071	n6		ApeQuad19551-RA, ApeQuad19550-RA				
N1.HOG0000474	OG0000071	n8			rna-XM_040177465.1, rna-XM_040177538.1		g19170.t1	
N1.HOG0000475	OG0000071	n10			rna-XM_040177548.1, rna-XM_040177578.1, rna-XM_040177576.1		g17240.t1, g17260.t2, g17262.t1, g17261.t1, g17263.t1, g17250.t1, g17273.t1	
N1.HOG0000476	OG0000071	n19		ApeQuad07893-RA, ApeQuad07890-RA	rna-XM_040172779.1		g15113.t1, g15114.t1	
N1.HOG0000477	OG0000072	n0			id-LOC120826795, id-LOC120827046, id-LOC120827044, id-LOC120827045, id-LOC120813585, id-LOC120827011, id-LOC120827010, id-LOC120827023, id-LOC120827013, id-LOC120827018, id-LOC120827047, id-LOC120827021, id-LOC120827022, id-LOC120827012, id-LOC120827015, id-LOC120827014, id-LOC120827017, id-LOC120827020, id-LOC120827019, id-LOC120827009, id-LOC120827041, id-LOC120827042		g1634.t1, g1636.t1	
N1.HOG0000478	OG0000073	n1		ApeQuad08445-RA	rna-XM_040175586.1		g15744.t2	
N1.HOG0000479	OG0000073	n5		ApeQuad13695-RA	rna-XM_040180896.1		g18915.t1	
N1.HOG0000480	OG0000073	n10		ApeQuad14476-RA	rna-XM_040200065.1		g6701.t1	
N1.HOG0000481	OG0000073	n13		ApeQuad18318-RA	rna-XM_040160723.1		g9771.t1	
N1.HOG0000482	OG0000073	n17		ApeQuad11476-RA				
N1.HOG0000483	OG0000073	n18		ApeQuad01125-RA	rna-XM_040197769.1		g1238.t2	
N1.HOG0000484	OG0000074	n1		ApeQuad02661-RA, ApeQuad10027-RA	rna-XM_040195920.1		g4918.t1	
N1.HOG0000485	OG0000074	n9		ApeQuad02106-RA	rna-XM_040168543.1		g11517.t1	
N1.HOG0000486	OG0000074	n12		ApeQuad06266-RA, ApeQuad06265-RA	rna-XM_040163317.1		g11180.t2, g27.t1	
N1.HOG0000487	OG0000074	n19		ApeQuad02451-RA	rna-XM_040196299.1		g4736.t2	
N1.HOG0000488	OG0000075	n1		ApeQuad06193-RA	rna-XM_040162076.1	rna-XM_040168706.1	g10787.t1	
N1.HOG0000489	OG0000075	n6			rna-XM_040162078.1	rna-XM_040168924.1	g10786.t1	
N1.HOG0000490	OG0000075	n9		ApeQuad01621-RA	rna-XM_040196494.1		g11619.t1	
N1.HOG0000491	OG0000075	n14		ApeQuad17221-RA	rna-XM_040197547.1		g6452.t3	
N1.HOG0000492	OG0000075	n17		ApeQuad02537-RA, ApeQuad02536-RA, ApeQuad02538-RA	rna-XM_040196209.1		g4812.t2	
N1.HOG0000493	OG0000076	n1		ApeQuad17414-RA	rna-XM_040197297.1		g6258.t1	
N1.HOG0000494	OG0000076	n6		ApeQuad08870-RA, ApeQuad12949-RA, ApeQuad09669-RA, ApeQuad09143-RA, ApeQuad10079-RA	rna-XM_040164560.1		g13114.t2	
N1.HOG0000495	OG0000076	n14		ApeQuad01476-RA	rna-XM_040204334.1		g12072.t2	
N1.HOG0000496	OG0000076	n17		ApeQuad05645-RA	rna-XM_040162909.1		g84.t2	
N1.HOG0000497	OG0000076	n20			rna-XM_040194878.1		g4933.t6	
N1.HOG0000498	OG0000077	n1		ApeQuad18277-RA	rna-XM_040160149.1		g9737.t1	
N1.HOG0000499	OG0000077	n5			rna-XM_040199694.1		g7142.t1	
N1.HOG0000500	OG0000077	n8		ApeQuad21524-RA	rna-XM_040179754.1		g19238.t1	
N1.HOG0000501	OG0000077	n13		ApeQuad19948-RA	rna-XM_040176256.1		g16786.t1	
N1.HOG0000502	OG0000077	n16		ApeQuad15574-RA	rna-XM_040192117.1		g2669.t1	
N1.HOG0000503	OG0000077	n19		ApeQuad02854-RA	rna-XM_040196768.1		g5427.t1	
N1.HOG0000504	OG0000078	n1		ApeQuad08024-RA	rna-XM_040172865.1		g15296.t1	
