HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N3.HOG0000326	OG0000045	n12			rna-XM_040170285.1			
N3.HOG0000327	OG0000045	n16			rna-XM_040185243.1			
N3.HOG0000328	OG0000045	n20			rna-XM_040170437.1			
N3.HOG0000329	OG0000045	n23			rna-XM_040183481.1			
N3.HOG0000330	OG0000047	n1			rna-XM_040185187.1, rna-XM_040173102.1, rna-XM_040175267.1			
N3.HOG0000331	OG0000047	n9			rna-XM_040185189.1, rna-XM_040175085.1			
N3.HOG0000332	OG0000047	n14			rna-XM_040175253.1, rna-XM_040175594.1			
N3.HOG0000333	OG0000047	n23			rna-XM_040202319.1			
N3.HOG0000334	OG0000048	n1			rna-XM_040183060.1			
N3.HOG0000335	OG0000048	n5			rna-XM_040179898.1			
N3.HOG0000336	OG0000048	n9			rna-XM_040198752.1			
N3.HOG0000337	OG0000048	n13			rna-XM_040179884.1			
N3.HOG0000338	OG0000048	n16			rna-XM_040181622.1			
N3.HOG0000339	OG0000048	n20			rna-XM_040169230.1			
N3.HOG0000340	OG0000048	n23			rna-XM_040185466.1			
N3.HOG0000341	OG0000049	n1			rna-XM_040194717.1			
N3.HOG0000342	OG0000051	n1			rna-XM_040189429.1			
N3.HOG0000343	OG0000051	n6			rna-XM_040164246.1			
N3.HOG0000344	OG0000051	n10			rna-XM_040170754.1			
N3.HOG0000345	OG0000051	n15			rna-XM_040184396.1			
N3.HOG0000346	OG0000051	n18			rna-XM_040184375.1			
N3.HOG0000347	OG0000051	n20			rna-XM_040165699.1			
N3.HOG0000348	OG0000052	n1			rna-XM_040181024.1			
N3.HOG0000349	OG0000052	n8			rna-XM_040174663.1			
N3.HOG0000350	OG0000052	n14			rna-XM_040181030.1			
N3.HOG0000351	OG0000052	n15			rna-XM_040172686.1			
N3.HOG0000352	OG0000052	n17			rna-XM_040181781.1			
N3.HOG0000353	OG0000052	n22			rna-XM_040179433.1			
N3.HOG0000354	OG0000052	n23			rna-XM_040183840.1			
N3.HOG0000355	OG0000053	n1			rna-XM_040203814.1			
N3.HOG0000356	OG0000053	n5			rna-XM_040192602.1			
N3.HOG0000357	OG0000053	n11			rna-XM_040189779.1			
N3.HOG0000358	OG0000053	n13			rna-XM_040201833.1			
N3.HOG0000359	OG0000053	n18			rna-XM_040188951.1			
N3.HOG0000360	OG0000053	n21			rna-XM_040190879.1			
N3.HOG0000361	OG0000054	n1			rna-XM_040174384.1			
N3.HOG0000362	OG0000054	n6			rna-XM_040186070.1			
N3.HOG0000363	OG0000054	n11			rna-XM_040175196.1			
N3.HOG0000364	OG0000054	n14			rna-XM_040181366.1			
N3.HOG0000365	OG0000055	n1			rna-XM_040166740.1			
N3.HOG0000366	OG0000055	n5			rna-XM_040171927.1			
N3.HOG0000367	OG0000055	n10			rna-XM_040179761.1			
N3.HOG0000368	OG0000055	n12			rna-XM_040202652.1			
N3.HOG0000369	OG0000055	n16			rna-XM_040194142.1			
N3.HOG0000370	OG0000055	n21			rna-XM_040204756.1			
N3.HOG0000371	OG0000056	n1			rna-XM_040161964.1	rna-XM_040168809.1		
N3.HOG0000372	OG0000056	n7			rna-XM_040174595.1			
N3.HOG0000373	OG0000056	n11			rna-XM_040175883.1			
N3.HOG0000374	OG0000056	n15			rna-XM_040191241.1			
N3.HOG0000375	OG0000056	n18			rna-XM_040204259.1			
N3.HOG0000376	OG0000056	n20			rna-XM_040192978.1			
N3.HOG0000377	OG0000057	n1			rna-XM_040193854.1			
N3.HOG0000378	OG0000057	n6			rna-XM_040202797.1			
N3.HOG0000379	OG0000057	n10			rna-XM_040163352.1			
N3.HOG0000380	OG0000057	n13			rna-XM_040174498.1			
N3.HOG0000381	OG0000057	n17			rna-XM_040203917.1			
N3.HOG0000382	OG0000057	n19			rna-XM_040193377.1			
N3.HOG0000383	OG0000058	n1			rna-XM_040200342.1			
N3.HOG0000384	OG0000058	n7			rna-XM_040160944.1			
N3.HOG0000385	OG0000058	n12			rna-XM_040199724.1			
N3.HOG0000386	OG0000058	n14			rna-XM_040160835.1			
N3.HOG0000387	OG0000058	n18			rna-XM_040182965.1			
N3.HOG0000388	OG0000058	n21			rna-XM_040169175.1			
N3.HOG0000389	OG0000059	n2			rna-XM_040203782.1			
N3.HOG0000390	OG0000059	n11			rna-XM_040171378.1			
N3.HOG0000391	OG0000059	n13			rna-XM_040181430.1			
N3.HOG0000392	OG0000059	n16			rna-XM_040173753.1			
N3.HOG0000393	OG0000059	n19			rna-XM_040202522.1			
N3.HOG0000394	OG0000059	n22			rna-XM_040185632.1			
N3.HOG0000395	OG0000060	n1			rna-XM_040202849.1			
N3.HOG0000396	OG0000060	n5			rna-XM_040171821.1			
N3.HOG0000397	OG0000060	n8			rna-XM_040185607.1			
N3.HOG0000398	OG0000060	n12			rna-XM_040165798.1			
N3.HOG0000399	OG0000060	n14			rna-XM_040190071.1			
N3.HOG0000400	OG0000060	n17			rna-XM_040199904.1			
N3.HOG0000401	OG0000060	n19			rna-XM_040195531.1			
N3.HOG0000402	OG0000060	n21			rna-XM_040169902.1			
N3.HOG0000403	OG0000061	n1			rna-XM_040178061.1			
N3.HOG0000404	OG0000061	n5			rna-XM_040177161.1			
N3.HOG0000405	OG0000061	n9			rna-XM_040197456.1			
N3.HOG0000406	OG0000061	n19			rna-XM_040198425.1			
N3.HOG0000407	OG0000061	n21			rna-XM_040195484.1			
N3.HOG0000408	OG0000062	n1			rna-XM_040185945.1			
N3.HOG0000409	OG0000062	n7			rna-XM_040190138.1			
N3.HOG0000410	OG0000062	n12			rna-XM_040170614.1			
N3.HOG0000411	OG0000062	n17			rna-XM_040196882.1			
N3.HOG0000412	OG0000062	n20			rna-XM_040196807.1			
N3.HOG0000413	OG0000063	n1			rna-XM_040201012.1			
N3.HOG0000414	OG0000063	n5			rna-XM_040182127.1			
N3.HOG0000415	OG0000063	n9			rna-XM_040170450.1			
N3.HOG0000416	OG0000063	n11			rna-XM_040190801.1			
N3.HOG0000417	OG0000063	n13			rna-XM_040171856.1			
N3.HOG0000418	OG0000063	n20			rna-XM_040201007.1			
N3.HOG0000419	OG0000064	n1			rna-XM_040192807.1			
N3.HOG0000420	OG0000064	n6			rna-XM_040204345.1, rna-XM_040204344.1			
N3.HOG0000421	OG0000064	n13			rna-XM_040193103.1			
N3.HOG0000422	OG0000064	n17			rna-XM_040169518.1, rna-XM_040202714.1, rna-XM_040169519.1			
N3.HOG0000423	OG0000065	n1			rna-XM_040203866.1			
N3.HOG0000424	OG0000065	n6			rna-XM_040192689.1			
N3.HOG0000425	OG0000065	n12			rna-XM_040174870.1			
N3.HOG0000426	OG0000065	n17			rna-XM_040164061.1			
N3.HOG0000427	OG0000065	n20			rna-XM_040203206.1			
N3.HOG0000428	OG0000066	n1			rna-XM_040203559.1			
N3.HOG0000429	OG0000066	n6			rna-XM_040202888.1			
N3.HOG0000430	OG0000066	n11			rna-XM_040173239.1			
N3.HOG0000431	OG0000066	n14			rna-XM_040161829.1	rna-XM_040168665.1		
N3.HOG0000432	OG0000066	n19			rna-XM_040203358.1			
N3.HOG0000433	OG0000067	n1			rna-XM_040190882.1			
N3.HOG0000434	OG0000067	n19			rna-XM_040178098.1			
N3.HOG0000435	OG0000068	n1			rna-XM_040190726.1			
N3.HOG0000436	OG0000068	n9			rna-XM_040187530.1			
N3.HOG0000437	OG0000068	n14			rna-XM_040169643.1			
N3.HOG0000438	OG0000068	n15			rna-XM_040191055.1			
N3.HOG0000439	OG0000068	n17			rna-XM_040176311.1			
N3.HOG0000440	OG0000069	n1			rna-XM_040182815.1			
N3.HOG0000441	OG0000069	n4			rna-XM_040184251.1			
N3.HOG0000442	OG0000069	n10			rna-XM_040193657.1			
N3.HOG0000443	OG0000069	n11			rna-XM_040190727.1, rna-XM_040191766.1, rna-XM_040190729.1, rna-XM_040190728.1			
N3.HOG0000444	OG0000070	n8			rna-XM_040205107.1			
N3.HOG0000445	OG0000070	n16			rna-XM_040175695.1, rna-XM_040177433.1, rna-XM_040177649.1, rna-XM_040169429.1, rna-XM_040177647.1, rna-XM_040169430.1			
N3.HOG0000446	OG0000071	n4			rna-XM_040189325.1			
N3.HOG0000447	OG0000071	n8			rna-XM_040177465.1, rna-XM_040177538.1			
N3.HOG0000448	OG0000071	n10			rna-XM_040177548.1, rna-XM_040177578.1, rna-XM_040177576.1			
N3.HOG0000449	OG0000071	n19			rna-XM_040172779.1			
N3.HOG0000450	OG0000072	n0			id-LOC120826795, id-LOC120827046, id-LOC120827044, id-LOC120827045, id-LOC120813585, id-LOC120827011, id-LOC120827010, id-LOC120827023, id-LOC120827013, id-LOC120827018, id-LOC120827047, id-LOC120827021, id-LOC120827022, id-LOC120827012, id-LOC120827015, id-LOC120827014, id-LOC120827017, id-LOC120827020, id-LOC120827019, id-LOC120827009, id-LOC120827041, id-LOC120827042			
N3.HOG0000451	OG0000073	n1			rna-XM_040175586.1			
N3.HOG0000452	OG0000073	n5			rna-XM_040180896.1			
N3.HOG0000453	OG0000073	n10			rna-XM_040200065.1			
N3.HOG0000454	OG0000073	n13			rna-XM_040160723.1			
N3.HOG0000455	OG0000073	n18			rna-XM_040197769.1			
N3.HOG0000456	OG0000074	n1			rna-XM_040195920.1			
N3.HOG0000457	OG0000074	n9			rna-XM_040168543.1			
N3.HOG0000458	OG0000074	n12			rna-XM_040163317.1			
N3.HOG0000459	OG0000074	n19			rna-XM_040196299.1			
N3.HOG0000460	OG0000075	n1			rna-XM_040162076.1	rna-XM_040168706.1		
N3.HOG0000461	OG0000075	n6			rna-XM_040162078.1	rna-XM_040168924.1		
N3.HOG0000462	OG0000075	n9			rna-XM_040196494.1			
N3.HOG0000463	OG0000075	n14			rna-XM_040197547.1			
N3.HOG0000464	OG0000075	n17			rna-XM_040196209.1			
N3.HOG0000465	OG0000076	n1			rna-XM_040197297.1			
N3.HOG0000466	OG0000076	n6			rna-XM_040164560.1			
N3.HOG0000467	OG0000076	n14			rna-XM_040204334.1			
N3.HOG0000468	OG0000076	n17			rna-XM_040162909.1			
N3.HOG0000469	OG0000076	n20			rna-XM_040194878.1			
N3.HOG0000470	OG0000077	n1			rna-XM_040160149.1			
N3.HOG0000471	OG0000077	n5			rna-XM_040199694.1			
N3.HOG0000472	OG0000077	n8			rna-XM_040179754.1			
N3.HOG0000473	OG0000077	n13			rna-XM_040176256.1			
N3.HOG0000474	OG0000077	n16			rna-XM_040192117.1			
N3.HOG0000475	OG0000077	n19			rna-XM_040196768.1			
N3.HOG0000476	OG0000078	n1			rna-XM_040172865.1			
N3.HOG0000477	OG0000078	n5			rna-XM_040180199.1			
N3.HOG0000478	OG0000078	n10			rna-XM_040181011.1			
N3.HOG0000479	OG0000078	n13			rna-XM_040179907.1			
N3.HOG0000480	OG0000078	n19			rna-XM_040185058.1			
N3.HOG0000481	OG0000079	n1			rna-XM_040192283.1			
N3.HOG0000482	OG0000079	n6			rna-XM_040193450.1			
N3.HOG0000483	OG0000079	n11			rna-XM_040172253.1			
N3.HOG0000484	OG0000079	n15			rna-XM_040160281.1			
N3.HOG0000485	OG0000079	n18			rna-XM_040199460.1			
N3.HOG0000486	OG0000080	n1			rna-XM_040189966.1			
N3.HOG0000487	OG0000080	n8			rna-XM_040204979.1			
N3.HOG0000488	OG0000080	n12			rna-XM_040163995.1	rna-XM_040168963.1		
N3.HOG0000489	OG0000080	n16			rna-XM_040161766.1			
N3.HOG0000490	OG0000080	n19			rna-XM_040176874.1			
N3.HOG0000491	OG0000081	n0			rna-XM_040181709.1, rna-XM_040183227.1, rna-XM_040182301.1, rna-XM_040182473.1, rna-XM_040182300.1, rna-XM_040182454.1, rna-XM_040179747.1, rna-XM_040182289.1, rna-XM_040182293.1, rna-XM_040182299.1, rna-XM_040182295.1, rna-XM_040179837.1, rna-XM_040183125.1, rna-XM_040183122.1, rna-XM_040183124.1, rna-XM_040183127.1, rna-XM_040183123.1, rna-XM_040182287.1, rna-XM_040182297.1, rna-XM_040182494.1, rna-XM_040183120.1, rna-XM_040182292.1			
N3.HOG0000492	OG0000082	n8				rna-XM_040167969.1		
N3.HOG0000493	OG0000082	n13			rna-XM_040179163.1, rna-XM_040166698.1, rna-XM_040183773.1	rna-XM_040167991.1		
N3.HOG0000494	OG0000082	n16			rna-XM_040170046.1	rna-XM_040168014.1		
N3.HOG0000495	OG0000082	n17			rna-XM_040194242.1	rna-XM_040168938.1		
N3.HOG0000496	OG0000083	n1			rna-XM_040172500.1			
N3.HOG0000497	OG0000083	n5			rna-XM_040179587.1			
N3.HOG0000498	OG0000083	n10			rna-XM_040179585.1			
N3.HOG0000499	OG0000083	n13			rna-XM_040179581.1			
N3.HOG0000500	OG0000083	n16			rna-XM_040183285.1			
N3.HOG0000501	OG0000083	n18			rna-XM_040174397.1			
N3.HOG0000502	OG0000084	n1			rna-XM_040166248.1			
N3.HOG0000503	OG0000084	n4			rna-XM_040190218.1			
N3.HOG0000504	OG0000084	n19			rna-XM_040161115.1			
N3.HOG0000505	OG0000085	n2			rna-XM_040173856.1			
N3.HOG0000506	OG0000085	n6			rna-XM_040178756.1			
N3.HOG0000507	OG0000085	n10			rna-XM_040197560.1			
N3.HOG0000508	OG0000085	n13			rna-XM_040196085.1			
N3.HOG0000509	OG0000085	n18			rna-XM_040174691.1			
N3.HOG0000510	OG0000085	n20			rna-XM_040187319.1			
N3.HOG0000511	OG0000086	n1			rna-XM_040187301.1			
N3.HOG0000512	OG0000086	n6			rna-XM_040180618.1			
N3.HOG0000513	OG0000086	n11			rna-XM_040179082.1			
N3.HOG0000514	OG0000086	n14			rna-XM_040177032.1			
N3.HOG0000515	OG0000087	n1			rna-XM_040163660.1, rna-XM_040166644.1, rna-XM_040179330.1, rna-XM_040166699.1, rna-XM_040185103.1, rna-XM_040166638.1, rna-XM_040180340.1, rna-XM_040179354.1, rna-XM_040202837.1, rna-XM_040161378.1, rna-XM_040169452.1, rna-XM_040181441.1, rna-XM_040170018.1, rna-XM_040183008.1, rna-XM_040172872.1			
N3.HOG0000516	OG0000087	n18			rna-XM_040163980.1, rna-XM_040192648.1, rna-XM_040166329.1			
N3.HOG0000517	OG0000089	n1			rna-XM_040192642.1			
N3.HOG0000518	OG0000089	n9			rna-XM_040161680.1, rna-XM_040163158.1			
N3.HOG0000519	OG0000089	n11			rna-XM_040173037.1			
N3.HOG0000520	OG0000089	n13			rna-XM_040176238.1			
N3.HOG0000521	OG0000089	n16			rna-XM_040190787.1			
N3.HOG0000522	OG0000089	n18			rna-XM_040203827.1			
N3.HOG0000523	OG0000090	n1			rna-XM_040193233.1			
N3.HOG0000524	OG0000090	n8			rna-XM_040176870.1			
N3.HOG0000525	OG0000090	n11			rna-XM_040190454.1			
N3.HOG0000526	OG0000090	n14			rna-XM_040162692.1			
N3.HOG0000527	OG0000090	n18			rna-XM_040204799.1			
N3.HOG0000528	OG0000091	n1			rna-XM_040187965.1			
N3.HOG0000529	OG0000091	n5			rna-XM_040166374.1			
N3.HOG0000530	OG0000091	n9			rna-XM_040191274.1			
N3.HOG0000531	OG0000091	n12			rna-XM_040177504.1			
N3.HOG0000532	OG0000091	n15			rna-XM_040193904.1			
N3.HOG0000533	OG0000091	n19			rna-XM_040204170.1			
N3.HOG0000534	OG0000092	n2			rna-XM_040187899.1, rna-XM_040187897.1, rna-XM_040187894.1, rna-XM_040187896.1, rna-XM_040189476.1, rna-XM_040187906.1, rna-XM_040189315.1, rna-XM_040187898.1, rna-XM_040171407.1			
N3.HOG0000535	OG0000092	n12			rna-XM_040187895.1			
N3.HOG0000536	OG0000093	n1			rna-XM_040186977.1			
N3.HOG0000537	OG0000093	n5			rna-XM_040191790.1			
N3.HOG0000538	OG0000093	n9			rna-XM_040164142.1			
N3.HOG0000539	OG0000093	n13			rna-XM_040191968.1			
N3.HOG0000540	OG0000093	n17			rna-XM_040187738.1			
N3.HOG0000541	OG0000094	n1			rna-XM_040181658.1			
N3.HOG0000542	OG0000094	n5			rna-XM_040174398.1			
N3.HOG0000543	OG0000094	n10			rna-XM_040177414.1			
N3.HOG0000544	OG0000094	n13			rna-XM_040178992.1			
N3.HOG0000545	OG0000094	n18			rna-XM_040198813.1			
N3.HOG0000546	OG0000094	n20			rna-XM_040161327.1			
N3.HOG0000547	OG0000095	n1			rna-XM_040164960.1			
N3.HOG0000548	OG0000095	n6			rna-XM_040180472.1			
N3.HOG0000549	OG0000095	n10			rna-XM_040189679.1			
N3.HOG0000550	OG0000095	n14			rna-XM_040160053.1			
N3.HOG0000551	OG0000095	n17			rna-XM_040164473.1			
N3.HOG0000552	OG0000096	n1			rna-XM_040177021.1			
N3.HOG0000553	OG0000096	n6			rna-XM_040191210.1			
N3.HOG0000554	OG0000096	n11			rna-XM_040175814.1			
N3.HOG0000555	OG0000096	n15			rna-XM_040191795.1			
N3.HOG0000556	OG0000096	n18			rna-XM_040166172.1			
N3.HOG0000557	OG0000097	n1			rna-XM_040163090.1	rna-XM_040168126.1		
N3.HOG0000558	OG0000097	n10			rna-XM_040162340.1	rna-XM_040168071.1		
N3.HOG0000559	OG0000097	n16			rna-XM_040172626.1			
N3.HOG0000560	OG0000098	n2			id-LOC120813518, id-LOC120827351, id-LOC120827789, id-LOC120827356, id-LOC120827357, id-LOC120827358, id-LOC120827352, id-LOC120827355, id-LOC120813522, id-LOC120827350, id-LOC120814367, id-LOC120827354, id-LOC120827353, id-LOC120827349, id-LOC120827799, id-LOC120827345			
N3.HOG0000561	OG0000098	n20			id-LOC120827344			
N3.HOG0000562	OG0000099	n0			rna-XM_040183558.1, rna-XM_040183532.1, rna-XM_040183545.1, rna-XM_040191874.1, rna-XM_040183478.1, rna-XM_040192020.1, rna-XM_040183522.1, rna-XM_040183509.1, rna-XM_040202000.1, rna-XM_040202469.1, rna-XM_040202528.1, rna-XM_040169349.1, rna-XM_040202527.1, rna-XM_040202526.1, rna-XM_040202525.1, rna-XM_040169347.1, rna-XM_040202524.1, rna-XM_040169348.1, rna-XM_040202211.1, rna-XM_040183464.1			
N3.HOG0000563	OG0000100	n0			id-LOC120813960, id-LOC120813581, id-LOC120827028, id-LOC120827029, id-LOC120827027, id-LOC120813583, id-LOC120827037, id-LOC120827025, id-LOC120826045, id-LOC120827036, id-LOC120827032, id-LOC120827031, id-LOC120827038, id-LOC120827024, id-LOC120827030, id-LOC120827035, id-LOC120827034, id-LOC120813584, id-LOC120813582, id-LOC120827051, id-LOC120827052, id-LOC120832925			
N3.HOG0000564	OG0000103	n1			rna-XM_040193034.1			
N3.HOG0000565	OG0000103	n9			rna-XM_040175346.1			
N3.HOG0000566	OG0000103	n12			rna-XM_040162825.1			
N3.HOG0000567	OG0000103	n17			rna-XM_040204940.1			
N3.HOG0000568	OG0000104	n4			rna-XM_040194114.1			
N3.HOG0000569	OG0000104	n6			rna-XM_040203749.1			
N3.HOG0000570	OG0000104	n9			rna-XM_040193770.1, rna-XM_040204326.1			
N3.HOG0000571	OG0000104	n13			rna-XM_040204346.1			
N3.HOG0000572	OG0000104	n14			rna-XM_040193409.1			
N3.HOG0000573	OG0000104	n17			rna-XM_040174662.1			
N3.HOG0000574	OG0000104	n19			rna-XM_040163878.1			
N3.HOG0000575	OG0000105	n1			rna-XM_040171213.1			
N3.HOG0000576	OG0000105	n4			rna-XM_040170169.1, rna-XM_040169365.1, rna-XM_040169449.1, rna-XM_040169651.1, rna-XM_040169564.1, rna-XM_040167781.1, rna-XM_040169858.1, rna-XM_040170298.1, rna-XM_040169445.1, rna-XM_040169366.1, rna-XM_040167785.1, rna-XM_040169279.1, rna-XM_040167790.1, rna-XM_040170013.1			
N3.HOG0000577	OG0000106	n1			rna-XM_040188170.1			
N3.HOG0000578	OG0000106	n6			rna-XM_040164927.1			
N3.HOG0000579	OG0000106	n10			rna-XM_040188090.1			
N3.HOG0000580	OG0000106	n15			rna-XM_040164923.1			
N3.HOG0000581	OG0000106	n17			rna-XM_040188713.1			
N3.HOG0000582	OG0000107	n2			rna-XM_040166334.1, rna-XM_040166333.1			
N3.HOG0000583	OG0000107	n9			rna-XM_040189424.1			
N3.HOG0000584	OG0000107	n14			rna-XM_040165347.1, rna-XM_040165345.1			
N3.HOG0000585	OG0000107	n16			rna-XM_040165349.1			
N3.HOG0000586	OG0000107	n17			rna-XM_040164884.1, rna-XM_040165348.1			
N3.HOG0000587	OG0000108	n1			rna-XM_040200512.1			
N3.HOG0000588	OG0000108	n6			rna-XM_040192052.1			
N3.HOG0000589	OG0000108	n10			rna-XM_040179742.1			
N3.HOG0000590	OG0000108	n14			rna-XM_040177715.1			
N3.HOG0000591	OG0000108	n17			rna-XM_040185448.1			
N3.HOG0000592	OG0000109	n1			rna-XM_040159884.1			
N3.HOG0000593	OG0000109	n8			rna-XM_040162382.1	rna-XM_040168489.1		
N3.HOG0000594	OG0000109	n13			rna-XM_040169305.1, rna-XM_040164851.1, rna-XM_040169307.1			
N3.HOG0000595	OG0000110	n1			rna-XM_040169984.1, rna-XM_040169981.1, rna-XM_040170148.1, rna-XM_040167941.1, rna-XM_040167547.1, rna-XM_040167546.1, rna-XM_040167940.1, rna-XM_040169500.1, rna-XM_040180590.1			
N3.HOG0000596	OG0000110	n13			rna-XM_040180575.1			
N3.HOG0000597	OG0000111	n0			id-LOC120827327, id-LOC120827331, id-LOC120827326, id-LOC120827335, id-LOC120827341, id-LOC120827332, id-LOC120827788, id-LOC120827343, id-LOC120813519, id-LOC120827333, id-LOC120827342, id-LOC120827800, id-LOC120827336, id-LOC120827338, id-LOC120827348, id-LOC120827334, id-LOC120814368, id-LOC120813521, id-LOC120827340, id-LOC120827339			
N3.HOG0000598	OG0000112	n0			rna-XM_040182809.1, rna-XM_040182453.1, rna-XM_040182535.1, rna-XM_040182601.1, rna-XM_040182332.1, rna-XM_040182819.1, rna-XM_040183020.1, rna-XM_040182489.1, rna-XM_040179677.1, rna-XM_040183242.1, rna-XM_040182856.1, rna-XM_040180046.1, rna-XM_040182858.1, rna-XM_040182860.1, rna-XM_040182857.1, rna-XM_040182861.1, rna-XM_040183071.1, rna-XM_040183021.1, rna-XM_040179948.1, rna-XM_040182587.1, rna-XM_040182830.1			
N3.HOG0000599	OG0000114	n1			rna-XM_040200671.1			
N3.HOG0000600	OG0000114	n6			rna-XM_040203722.1			
N3.HOG0000601	OG0000114	n9			rna-XM_040187760.1			
N3.HOG0000602	OG0000114	n16			rna-XM_040180557.1			
N3.HOG0000603	OG0000115	n1			rna-XM_040180493.1			
N3.HOG0000604	OG0000115	n10			rna-XM_040180517.1			
N3.HOG0000605	OG0000115	n12			rna-XM_040187667.1			
N3.HOG0000606	OG0000115	n16			rna-XM_040183968.1			
N3.HOG0000607	OG0000115	n18			rna-XM_040175464.1			
N3.HOG0000608	OG0000116	n1			rna-XM_040169591.1			
N3.HOG0000609	OG0000116	n6			rna-XM_040183913.1			
N3.HOG0000610	OG0000116	n10			rna-XM_040185368.1			
N3.HOG0000611	OG0000116	n14			rna-XM_040187522.1			
N3.HOG0000612	OG0000116	n15			rna-XM_040190388.1			
N3.HOG0000613	OG0000116	n16			rna-XM_040194915.1			
N3.HOG0000614	OG0000117	n1			rna-XM_040195125.1			
N3.HOG0000615	OG0000117	n4			rna-XM_040196840.1			
N3.HOG0000616	OG0000117	n8			rna-XM_040184369.1			
N3.HOG0000617	OG0000117	n10			rna-XM_040200313.1			
N3.HOG0000618	OG0000117	n13			rna-XM_040194861.1			
N3.HOG0000619	OG0000117	n17			rna-XM_040182780.1			
N3.HOG0000620	OG0000117	n18			rna-XM_040196839.1			
N3.HOG0000621	OG0000118	n1			rna-XM_040174829.1			
N3.HOG0000622	OG0000118	n7			rna-XM_040173164.1			
N3.HOG0000623	OG0000118	n10			rna-XM_040199318.1			
N3.HOG0000624	OG0000118	n13			rna-XM_040195040.1			
N3.HOG0000625	OG0000118	n16			rna-XM_040175776.1			
N3.HOG0000626	OG0000118	n17			rna-XM_040178936.1			
N3.HOG0000627	OG0000119	n1			rna-XM_040170711.1			
N3.HOG0000628	OG0000119	n5			rna-XM_040172314.1			
N3.HOG0000629	OG0000119	n9			rna-XM_040181806.1			
N3.HOG0000630	OG0000119	n12			rna-XM_040166972.1			
N3.HOG0000631	OG0000119	n15			rna-XM_040183867.1			
N3.HOG0000632	OG0000120	n1			rna-XM_040204938.1			
N3.HOG0000633	OG0000120	n5			rna-XM_040193477.1			
N3.HOG0000634	OG0000120	n10			rna-XM_040166951.1			
N3.HOG0000635	OG0000120	n14			rna-XM_040170327.1			
N3.HOG0000636	OG0000120	n17			rna-XM_040202080.1			
N3.HOG0000637	OG0000121	n1			rna-XM_040204085.1			
N3.HOG0000638	OG0000121	n8			rna-XM_040192863.1			
N3.HOG0000639	OG0000121	n15			rna-XM_040200919.1			
N3.HOG0000640	OG0000122	n1			rna-XM_040193169.1			
N3.HOG0000641	OG0000122	n7			rna-XM_040189646.1			
N3.HOG0000642	OG0000122	n11			rna-XM_040165767.1			
N3.HOG0000643	OG0000122	n14			rna-XM_040204856.1	rna-XM_040168177.1		
N3.HOG0000644	OG0000123	n1			rna-XM_040192708.1			
N3.HOG0000645	OG0000123	n9			rna-XM_040174199.1			
N3.HOG0000646	OG0000123	n13			rna-XM_040203514.1			
N3.HOG0000647	OG0000124	n1			rna-XM_040192705.1			
N3.HOG0000648	OG0000124	n6			rna-XM_040204296.1			
N3.HOG0000649	OG0000124	n10			rna-XM_040204420.1			
N3.HOG0000650	OG0000124	n14			rna-XM_040193653.1			
N3.HOG0000651	OG0000124	n17			rna-XM_040203861.1			
N3.HOG0000652	OG0000125	n4			rna-XM_040167856.1, rna-XM_040167846.1			
N3.HOG0000653	OG0000125	n7			rna-XM_040200928.1, rna-XM_040169780.1, rna-XM_040196939.1, rna-XM_040198807.1, rna-XM_040182098.1, rna-XM_040162432.1			
N3.HOG0000654	OG0000125	n13			rna-XM_040163717.1, rna-XM_040183639.1	rna-XM_040168632.1		
N3.HOG0000655	OG0000126	n1			rna-XM_040187684.1			
N3.HOG0000656	OG0000126	n7			rna-XM_040192447.1			
N3.HOG0000657	OG0000126	n11			rna-XM_040177924.1			
N3.HOG0000658	OG0000126	n17			rna-XM_040186302.1			
N3.HOG0000659	OG0000126	n18			rna-XM_040186296.1			
N3.HOG0000660	OG0000127	n1			rna-XM_040204058.1			
N3.HOG0000661	OG0000127	n5			rna-XM_040163114.1			
N3.HOG0000662	OG0000127	n11			rna-XM_040162480.1	rna-XM_040168952.1		
N3.HOG0000663	OG0000127	n15			rna-XM_040174025.1			
N3.HOG0000664	OG0000128	n1			rna-XM_040190820.1, rna-XM_040190302.1, rna-XM_040190818.1, rna-XM_040190822.1			
N3.HOG0000665	OG0000128	n14			rna-XM_040190823.1			
N3.HOG0000666	OG0000128	n17			rna-XM_040176891.1			
N3.HOG0000667	OG0000129	n2			rna-XM_040178959.1, rna-XM_040182530.1, rna-XM_040198247.1, rna-XM_040200469.1, rna-XM_040203469.1			
N3.HOG0000668	OG0000129	n7			rna-XM_040161408.1, rna-XM_040167322.1, rna-XM_040187088.1, rna-XM_040167267.1, rna-XM_040180588.1, rna-XM_040181594.1, rna-XM_040160335.1, rna-XM_040169530.1, rna-XM_040179010.1, rna-XM_040185225.1			
N3.HOG0000669	OG0000130	n0			rna-XM_040200612.1, rna-XM_040202424.1, rna-XM_040202423.1, rna-XM_040200610.1, rna-XM_040200646.1, rna-XM_040202421.1, rna-XM_040202418.1, rna-XM_040202592.1, rna-XM_040200616.1			
